xi,target,J,h_eff_star,h0_star_pred_window,h0_star_pred_equil
0.65,0.2,3.0,0.5048335614219963,2.5241678071099813,0.07211908020314232
0.65,0.2,3.01,0.507298927408853,2.5364946370442647,0.07247127534412186
0.65,0.2,3.02,0.5097513696142318,2.548756848071159,0.07282162423060455
0.65,0.2,3.03,0.5121910746545844,2.5609553732729218,0.07317015352208348
0.65,0.2,3.04,0.5146182246509242,2.573091123254621,0.07351688923584632
0.65,0.2,3.05,0.5170329973794446,2.585164986897223,0.07386185676849209
0.65,0.2,3.06,0.5194355664157062,2.597177832078531,0.07420508091652946
0.65,0.2,3.07,0.5218261012727206,2.6091305063636026,0.07454658589610294
0.65,0.2,3.08,0.5242047675332487,2.6210238376662436,0.07488639536189268
0.65,0.2,3.09,0.5265717269766039,2.6328586348830196,0.07522453242522913
0.65,0.2,3.1,0.5289271377002404,2.6446356885012015,0.0755610196714629
0.65,0.2,3.11,0.5312711542363802,2.6563557711819006,0.07589587917662574
0.65,0.2,3.12,0.5336039276639333,2.668019638319666,0.07622913252341904
0.65,0.2,3.13,0.5359256057159292,2.679628028579646,0.07656080081656132
0.65,0.2,3.14,0.5382363328826938,2.691181664413469,0.07689090469752768
0.65,0.2,3.15,0.5405362505109563,2.7026812525547816,0.07721946435870805
0.65,0.2,3.16,0.542825496899101,2.7141274844955046,0.07754649955701443
0.65,0.2,3.17,0.5451042073887289,2.7255210369436442,0.07787202962696127
0.65,0.2,3.18,0.5473725144527143,2.736862572263571,0.0781960734932449
0.65,0.2,3.19,0.5496305477799112,2.7481527388995555,0.07851864968284446
0.65,0.2,3.2,0.5518784343566701,2.7593921717833503,0.07883977633666715
0.65,0.2,3.21,0.5541162985453042,2.770581492726521,0.07915947122075774
0.65,0.2,3.22,0.5563442621596516,2.781721310798258,0.07947775173709308
0.65,0.2,3.23,0.5585624445378569,2.792812222689284,0.07979463493397955
0.65,0.2,3.24,0.5607709626124974,2.8038548130624865,0.08011013751607106
0.65,0.2,3.25,0.5629699309781774,2.8148496548908866,0.08042427585402534
0.65,0.2,3.26,0.5651594619566932,2.8257973097834657,0.08073706599381332
0.65,0.2,3.27,0.5673396656598788,2.836698328299394,0.08104852366569697
0.65,0.2,3.28,0.5695106500502348,2.847553250251174,0.0813586642928907
0.65,0.2,3.29,0.57167252099943,2.85836260499715,0.08166750299991857
0.65,0.2,3.3,0.5738253823447699,2.8691269117238494,0.08197505462068141
0.65,0.2,3.31,0.5759693359437174,2.8798466797185864,0.08228133370624534
0.65,0.2,3.32,0.5781044817265463,2.890522408632731,0.08258635453236375
0.65,0.2,3.33,0.5802309177472056,2.901154588736028,0.08289013110674366
0.65,0.2,3.34,0.582348740232469,2.9117437011623446,0.083192677176067
0.65,0.2,3.35,0.5844580436294393,2.9222902181471966,0.08349400623277704
0.65,0.2,3.36,0.5865589206514727,2.9327946032573635,0.08379413152163896
0.65,0.2,3.37,0.5886514623225916,2.9432573116129577,0.0840930660460845
0.65,0.2,3.38,0.5907357580204411,2.9536787901022055,0.08439082257434873
0.65,0.2,3.39,0.5928118955178501,2.96405947758925,0.08468741364540715
0.65,0.2,3.4,0.5948799610230502,2.974399805115251,0.08498285157472145
0.65,0.2,3.41,0.5969400392186093,2.9847001960930464,0.08527714845980132
0.65,0.2,3.42,0.598992213299122,2.99496106649561,0.08557031618558886
0.65,0.2,3.43,0.601036565007714,3.0051828250385695,0.08586236642967342
0.65,0.2,3.44,0.603073174671398,3.01536587335699,0.08615331066734257
0.65,0.2,3.45,0.6051021212353312,3.025510606176656,0.0864431601764759
0.65,0.2,3.46,0.6071234822960099,3.0356174114800494,0.08673192604228712
0.65,0.2,3.47,0.609137334133449,3.0456866706672447,0.08701961916192127
0.65,0.2,3.48,0.6111437517423739,3.0557187587118695,0.08730625024891056
0.65,0.2,3.49,0.6131428088624719,3.065714044312359,0.08759182983749599
0.65,0.2,3.5,0.6151345780077313,3.0756728900386565,0.08787636828681876
0.65,0.2,3.51,0.6171191304949014,3.085595652474507,0.08815987578498592
0.65,0.2,3.52,0.6190965364711114,3.095482682355557,0.08844236235301592
0.65,0.2,3.53,0.6210668649406689,3.1053343247033443,0.08872383784866698
0.65,0.2,3.54,0.6230301837910769,3.115150918955384,0.08900431197015383
0.65,0.2,3.55,0.624986559818293,3.124932799091465,0.08928379425975615
0.65,0.2,3.56,0.6269360587512545,3.134680293756272,0.08956229410732207
0.65,0.2,3.57,0.6288787452757018,3.1443937263785084,0.08983982075367168
0.65,0.2,3.58,0.6308146830573186,3.1540734152865926,0.09011638329390266
0.65,0.2,3.59,0.6327439347642175,3.1637196738210873,0.09039199068060251
0.65,0.2,3.6,0.6346665620887906,3.1733328104439527,0.09066665172697008
0.65,0.2,3.61,0.636582625768945,3.1829131288447248,0.09094037510984929
0.65,0.2,3.62,0.6384921856087515,3.1924609280437575,0.09121316937267879
0.65,0.2,3.63,0.6403953004985179,3.2019765024925895,0.0914850429283597
0.65,0.2,3.64,0.6422920284343108,3.211460142171554,0.0917560040620444
0.65,0.2,3.65,0.6441824265369448,3.220912132684724,0.09202606093384925
0.65,0.2,3.66,0.6460665510704544,3.230332755352272,0.09229522158149349
0.65,0.2,3.67,0.6479444574600663,3.2397222873003315,0.09256349392286663
0.65,0.2,3.68,0.6498162003096917,3.249081001548458,0.09283088575852738
0.65,0.2,3.69,0.6516818334189461,3.2584091670947304,0.09309740477413517
0.65,0.2,3.7,0.6535414097997257,3.2677070489986284,0.09336305854281797
0.65,0.2,3.71,0.6553949816923381,3.2769749084616904,0.09362785452747688
0.65,0.2,3.72,0.6572426005812154,3.2862130029060768,0.09389180008303077
0.65,0.2,3.73,0.6590843172102153,3.2954215860510763,0.09415490245860218
0.65,0.2,3.74,0.6609201815975264,3.304600907987632,0.09441716879964664
0.65,0.2,3.75,0.6627502430501889,3.3137512152509445,0.09467860615002699
0.65,0.2,3.76,0.6645745501782436,3.322872750891218,0.0949392214540348
0.65,0.2,3.77,0.6663931509085184,3.331965754542592,0.09519902155835977
0.65,0.2,3.78,0.6682060924980693,3.3410304624903464,0.0954580132140099
0.65,0.2,3.79,0.6700134215472802,3.350067107736401,0.09571620307818288
0.65,0.2,3.8,0.6718151840126327,3.3590759200631637,0.09597359771609039
0.65,0.2,3.81,0.6736114252191632,3.368057126095816,0.0962302036027376
0.65,0.2,3.82,0.6754021898726045,3.3770109493630223,0.09648602712465779
0.65,0.2,3.83,0.6771875220712357,3.3859376103561782,0.0967410745816051
0.65,0.2,3.84,0.6789674653174336,3.394837326587168,0.09699535218820479
0.65,0.2,3.85,0.6807420625289503,3.403710312644751,0.09724886607556434
0.65,0.2,3.86,0.682511356049912,3.4125567802495596,0.09750162229284456
0.65,0.2,3.87,0.6842753876615549,3.4213769383077746,0.09775362680879356
0.65,0.2,3.88,0.6860341985927031,3.4301709929635154,0.0980048855132433
0.65,0.2,3.89,0.687787829529997,3.4389391476499847,0.098255404218571
0.65,0.2,3.9,0.6895363206278781,3.44768160313939,0.09850518866112544
0.65,0.2,3.91,0.6912797115183394,3.456398557591697,0.09875424450261992
0.65,0.2,3.92,0.693018041320446,3.4650902066022296,0.09900257733149229
0.65,0.2,3.93,0.6947513486496334,3.473756743248167,0.09925019266423334
0.65,0.2,3.94,0.6964796716267901,3.4823983581339504,0.09949709594668431
0.65,0.2,3.95,0.6982030478871298,3.491015239435649,0.09974329255530426
0.65,0.2,3.96,0.6999215145888599,3.4996075729442992,0.09998878779840856
0.65,0.2,3.97,0.7016351084216519,3.508175542108259,0.10023358691737884
0.65,0.2,3.98,0.7033438656149182,3.516719328074591,0.10047769508784546
0.65,0.2,3.99,0.7050478219459031,3.5252391097295153,0.1007211174208433
0.65,0.2,4.0,0.7067470127475882,3.5337350637379408,0.10096385896394118
0.65,0.2,4.01,0.7084414729164249,3.5422073645821244,0.10120592470234642
0.65,0.2,4.02,0.7101312369198912,3.5506561845994558,0.10144731955998446
0.65,0.2,4.03,0.7118163388038821,3.5590816940194103,0.10168804840055458
0.65,0.2,4.04,0.713496812199935,3.567484060999675,0.10192811602856214
0.65,0.2,4.05,0.7151726903323001,3.5758634516615007,0.1021675271903286
0.65,0.2,4.06,0.7168440060248523,3.5842200301242615,0.1024062865749789
0.65,0.2,4.07,0.718510791707854,3.59255395853927,0.10264439881540773
0.65,0.2,4.08,0.7201730794245718,3.600865397122859,0.10288186848922454
0.65,0.2,4.09,0.7218309008377501,3.6091545041887505,0.1031187001196786
0.65,0.2,4.1,0.7234842872359467,3.6174214361797334,0.10335489817656382
0.65,0.2,4.11,0.7251332695397317,3.625666347698658,0.10359046707710452
0.65,0.2,4.12,0.7267778783077553,3.6338893915387764,0.10382541118682219
0.65,0.2,4.13,0.728418143742688,3.64209071871344,0.104059734820384
0.65,0.2,4.14,0.7300540956970347,3.6502704784851736,0.10429344224243353
0.65,0.2,4.15,0.7316857636788279,3.6584288183941394,0.10452653766840399
0.65,0.2,4.16,0.7333131768571995,3.6665658842859976,0.10475902526531422
0.65,0.2,4.17,0.7349363640678437,3.6746818203392184,0.10499090915254909
0.65,0.2,4.18,0.7365553538183576,3.6827767690917876,0.10522219340262251
0.65,0.2,4.19,0.7381701742934798,3.6908508714673984,0.10545288204192568
0.65,0.2,4.2,0.7397808533602173,3.6989042668010863,0.10568297905145961
0.65,0.2,4.21,0.7413874185728705,3.706937092864352,0.10591248836755293
0.65,0.2,4.22,0.7429898971779543,3.7149494858897714,0.1061414138825649
0.65,0.2,4.23,0.7445883161190218,3.7229415805951085,0.10636975944557454
0.65,0.2,4.24,0.746182702041388,3.73091351020694,0.10659752886305543
0.65,0.2,4.25,0.747773081296763,3.7388654064838147,0.10682472589953758
0.65,0.2,4.26,0.7493594799477895,3.746797399738947,0.10705135427825564
0.65,0.2,4.27,0.7509419237724915,3.7547096188624574,0.10727741768178449
0.65,0.2,4.28,0.7525204382686357,3.7626021913431784,0.10750291975266224
0.65,0.2,4.29,0.7540950486580067,3.7704752432900333,0.10772786409400095
0.65,0.2,4.3,0.7556657798905975,3.7783288994529873,0.10795225427008535
0.65,0.2,4.31,0.7572326566487203,3.786163283243601,0.10817609380696004
0.65,0.2,4.32,0.7587957033510361,3.79397851675518,0.10839938619300515
0.65,0.2,4.33,0.7603549441565072,3.801774720782536,0.10862213487950102
0.65,0.2,4.34,0.7619104029682722,3.8095520148413606,0.10884434328118174
0.65,0.2,4.35,0.763462103437448,3.81731051718724,0.10906601477677828
0.65,0.2,4.36,0.765010068966862,3.8250503448343096,0.10928715270955171
0.65,0.2,4.37,0.7665543227147051,3.8327716135735255,0.10950776038781503
0.65,0.2,4.38,0.7680948875981263,3.8404744379906313,0.10972784108544661
0.65,0.2,4.39,0.7696317862967512,3.848158931483756,0.10994739804239304
0.65,0.2,4.4,0.7711650412561389,3.8558252062806946,0.11016643446516271
0.65,0.2,4.41,0.7726946746911721,3.8634733734558604,0.1103849535273103
0.65,0.2,4.42,0.7742207085893865,3.8711035429469325,0.11060295836991237
0.65,0.2,4.43,0.7757431647142364,3.878715823571182,0.11082045210203377
0.65,0.2,4.44,0.7772620646083002,3.8863103230415006,0.11103743780118573
0.65,0.2,4.45,0.7787774295964284,3.8938871479821415,0.11125391851377549
0.65,0.2,4.46,0.7802892807888338,3.9014464039441688,0.11146989725554768
0.65,0.2,4.47,0.7817976390841233,3.908988195420616,0.11168537701201761
0.65,0.2,4.48,0.783302525172277,3.916512625861385,0.11190036073889673
0.65,0.2,4.49,0.7848039595375733,3.9240197976878664,0.11211485136251047
0.65,0.2,4.5,0.7863019624614597,3.931509812307298,0.11232885178020853
0.65,0.2,4.51,0.7877965540253739,3.938982770126869,0.1125423648607677
0.65,0.2,4.52,0.7892877541135132,3.9464387705675654,0.11275539344478759
0.65,0.2,4.53,0.7907755824155553,3.9538779120777767,0.11296794034507933
0.65,0.2,4.54,0.7922600584293314,3.961300292146657,0.11318000834704735
0.65,0.2,4.55,0.7937412014634508,3.968706007317254,0.1133916002090644
0.65,0.2,4.56,0.7952190306398809,3.976095153199404,0.11360271866284012
0.65,0.2,4.57,0.7966935648964807,3.9834678244824033,0.11381336641378295
0.65,0.2,4.58,0.7981648229894902,3.990824114947451,0.11402354614135575
0.65,0.2,4.59,0.7996328234959785,3.9981641174798925,0.1142332604994255
0.65,0.2,4.6,0.8010975848162469,4.005487924081234,0.1144425121166067
0.65,0.2,4.61,0.8025591251761923,4.012795625880961,0.1146513035965989
0.65,0.2,4.62,0.8040174626296284,4.020087313148141,0.11485963751851834
0.65,0.2,4.63,0.8054726150605703,4.027363075302851,0.11506751643722433
0.65,0.2,4.64,0.8069246001854763,4.034623000927382,0.11527494288363947
0.65,0.2,4.65,0.8083734355554546,4.041867177777273,0.11548191936506494
0.65,0.2,4.66,0.8098191385584304,4.049095692792151,0.11568844836549005
0.65,0.2,4.67,0.8112617264212786,4.056308632106393,0.11589453234589694
0.65,0.2,4.68,0.8127012162119206,4.063506081059603,0.11610017374456008
0.65,0.2,4.69,0.8141376248413826,4.070688124206913,0.11630537497734038
0.65,0.2,4.7,0.8155709690658246,4.077854845329123,0.11651013843797495
0.65,0.2,4.71,0.817001265488533,4.085006327442665,0.11671446649836185
0.65,0.2,4.72,0.8184285305618786,4.092142652809392,0.1169183615088398
0.65,0.2,4.73,0.8198527805892477,4.099263902946238,0.11712182579846396
0.65,0.2,4.74,0.8212740317269348,4.1063701586346735,0.1173248616752764
0.65,0.2,4.75,0.8226922999860107,4.113461499930053,0.11752747142657295
0.65,0.2,4.76,0.8241076012341535,4.120538006170767,0.11772965731916478
0.65,0.2,4.77,0.8255199511974581,4.127599755987291,0.11793142159963688
0.65,0.2,4.78,0.8269293654622077,4.134646827311038,0.11813276649460111
0.65,0.2,4.79,0.8283358594766234,4.141679297383116,0.1183336942109462
0.65,0.2,4.8,0.8297394485525823,4.148697242762911,0.11853420693608319
0.65,0.2,4.81,0.8311401478673093,4.155700739336546,0.11873430683818705
0.65,0.2,4.82,0.832537972465041,4.162689862325204,0.11893399606643443
0.65,0.2,4.83,0.8339329372586656,4.169664686293328,0.11913327675123794
0.65,0.2,4.84,0.835325057031332,4.17662528515666,0.119332151004476
0.65,0.2,4.85,0.8367143464380391,4.183571732190195,0.11953062091971987
0.65,0.2,4.86,0.8381008200071978,4.190504100035988,0.11972868857245682
0.65,0.2,4.87,0.8394844921421656,4.197422460710827,0.11992635602030936
0.65,0.2,4.88,0.8408653771227624,4.204326885613812,0.12012362530325178
0.65,0.2,4.89,0.8422434891067603,4.211217445533801,0.12032049844382289
0.65,0.2,4.9,0.8436188421313479,4.218094210656739,0.1205169774473354
0.65,0.2,4.91,0.8449914501145771,4.224957250572885,0.12071306430208244
0.65,0.2,4.92,0.8463613268567831,4.231806634283915,0.12090876097954044
0.65,0.2,4.93,0.8477284860419855,4.238642430209927,0.12110406943456935
0.65,0.2,4.94,0.8490929412392667,4.2454647061963335,0.12129899160560953
0.65,0.2,4.95,0.8504547059041278,4.252273529520639,0.12149352941487539
0.65,0.2,4.96,0.8518137933798277,4.259068966899138,0.12168768476854681
0.65,0.2,4.97,0.8531702168986999,4.265851084493499,0.12188145955695713
0.65,0.2,4.98,0.8545239895834472,4.272619947917236,0.12207485565477817
0.65,0.2,4.99,0.8558751244484208,4.279375622242104,0.12226787492120297
0.65,0.2,5.0,0.8572236344008783,4.286118172004391,0.12246051920012548
0.65,0.3,2.5,0.23378197458330374,1.1689098729165186,0.033397424940471966
0.65,0.3,2.51,0.2360975268835575,1.1804876344177875,0.0337282181262225
0.65,0.3,2.52,0.23839017644207058,1.1919508822103528,0.03405573949172437
0.65,0.3,2.53,0.24066057798454127,1.2033028899227063,0.034380082569220184
0.65,0.3,2.54,0.2429093555236714,1.214546777618357,0.03470133650338163
0.65,0.3,2.55,0.2451371043402352,1.225685521701176,0.035019586334319314
0.65,0.3,2.56,0.24734439280279383,1.236721964013969,0.035334913257541976
0.65,0.3,2.57,0.24953176404182972,1.2476588202091485,0.035647394863118534
0.65,0.3,2.58,0.25169973749229535,1.2584986874614768,0.03595710535604219
0.65,0.3,2.59,0.253848810316995,1.269244051584975,0.03626411575957072
0.65,0.3,2.6,0.25597945872186845,1.2798972936093422,0.036568494103124065
0.65,0.3,2.61,0.2580921391730393,1.2904606958651965,0.03687030559614847
0.65,0.3,2.62,0.2601872895244571,1.3009364476222853,0.037169612789208155
0.65,0.3,2.63,0.26226533006402525,1.3113266503201262,0.03746647572343218
0.65,0.3,2.64,0.2643266644853083,1.3216333224265413,0.03776095206932976
0.65,0.3,2.65,0.2663716807911892,1.331858403955946,0.038053097255884176
0.65,0.3,2.66,0.26840075213520986,1.3420037606760493,0.038342964590744266
0.65,0.3,2.67,0.27041423760577127,1.3520711880288563,0.03863060537225304
0.65,0.3,2.68,0.2724124829578664,1.3620624147893319,0.038916068993980917
0.65,0.3,2.69,0.2743958212965711,1.3719791064828553,0.0391994030423673
0.65,0.3,2.7,0.2763645737161287,1.3818228685806435,0.039480653388018386
0.65,0.3,2.71,0.27831904989810174,1.3915952494905086,0.039759864271157394
0.65,0.3,2.72,0.28025954867175185,1.4012977433587592,0.04003707838167884
0.65,0.3,2.73,0.28218635853952234,1.4109317926976117,0.04031233693421748
0.65,0.3,2.74,0.28409975817024613,1.4204987908512305,0.04058567973860659
0.65,0.3,2.75,0.28600001686246335,1.4300000843123166,0.040857145266066194
0.65,0.3,2.76,0.2878873949800435,1.4394369749002174,0.041126770711434786
0.65,0.3,2.77,0.2897621443620978,1.4488107218104889,0.041394592051728255
0.65,0.3,2.78,0.2916245087090227,1.4581225435451133,0.04166064410128895
0.65,0.3,2.79,0.2934747239463446,1.4673736197317229,0.04192496056376351
0.65,0.3,2.8,0.29531301856791015,1.4765650928395506,0.04218757408113002
0.65,0.3,2.81,0.2971396139598374,1.4856980697991868,0.04244851627997677
0.65,0.3,2.82,0.2989547247065276,1.494773623532638,0.04270781781521823
0.65,0.3,2.83,0.3007585588799395,1.5037927943996976,0.04296550841141993
0.65,0.3,2.84,0.30255131831323184,1.5127565915661592,0.04322161690189026
0.65,0.3,2.85,0.3043331988597925,1.5216659942989623,0.04347617126568464
0.65,0.3,2.86,0.30610439063859846,1.5305219531929921,0.04372919866265692
0.65,0.3,2.87,0.30786507826677845,1.5393253913338922,0.043980725466682635
0.65,0.3,2.88,0.3096154410801827,1.5480772054009133,0.044230777297168955
0.65,0.3,2.89,0.31135565334271154,1.5567782667135577,0.04447937904895879
0.65,0.3,2.9,0.3130858844450882,1.565429422225441,0.04472655492072689
0.65,0.3,2.91,0.31480629909372954,1.5740314954686476,0.04497232844196136
0.65,0.3,2.92,0.316517057490319,1.5825852874515949,0.045216722498617
0.65,0.3,2.93,0.31821831550256763,1.591091577512838,0.04545975935750966
0.65,0.3,2.94,0.3199102248267709,1.5995511241338545,0.045701460689538696
0.65,0.3,2.95,0.32159293314265547,1.6079646657132773,0.04594184759180792
0.65,0.3,2.96,0.3232665842608477,1.6163329213042383,0.04618094060869253
0.65,0.3,2.97,0.3249313182634692,1.624656591317346,0.04641875975192417
0.65,0.3,2.98,0.32658727163823004,1.63293635819115,0.046655324519747146
0.65,0.3,2.99,0.3282345774058827,1.6411728870294133,0.0468906539151261
0.65,0.3,3.0,0.32987336524437594,1.6493668262218797,0.04712476646348228
0.65,0.3,3.01,0.3315037616025279,1.6575188080126395,0.04735768022893256
0.65,0.3,3.02,0.3331258898135155,1.6656294490675774,0.04758941283050221
0.65,0.3,3.03,0.33473987020095886,1.6736993510047942,0.047819981457279837
0.65,0.3,3.04,0.3363458201808627,1.6817291009043134,0.04804940288298038
0.65,0.3,3.05,0.3379438543591577,1.6897192717957883,0.04827769347987967
0.65,0.3,3.06,0.33953408462507517,1.6976704231253759,0.048504869232153594
0.65,0.3,3.07,0.3411166202405663,1.7055831012028315,0.04873094574865233
0.65,0.3,3.08,0.34269156792597316,1.7134578396298656,0.04895593827513902
0.65,0.3,3.09,0.3442590319421381,1.7212951597106902,0.04917986170601973
0.65,0.3,3.1,0.3458191141691328,1.729095570845664,0.0494027305955904
0.65,0.3,3.11,0.34737191418177676,1.7368595709088837,0.04962455916882525
0.65,0.3,3.12,0.3489175293220997,1.7445876466104984,0.049845361331728524
0.65,0.3,3.13,0.35045605476890296,1.7522802738445147,0.050065150681271854
0.65,0.3,3.14,0.3519875836045556,1.759937918022778,0.050283940514936516
0.65,0.3,3.15,0.35351220687916335,1.7675610343958166,0.05050174383988048
0.65,0.3,3.16,0.3550300136722307,1.7751500683611534,0.05071857338174724
0.65,0.3,3.17,0.35654109115193794,1.7827054557596895,0.05093444159313399
0.65,0.3,3.18,0.358045524632146,1.79022762316073,0.051149360661735144
0.65,0.3,3.19,0.3595433976272294,1.797716988136147,0.051363342518175634
0.65,0.3,3.2,0.3610347919048454,1.8051739595242269,0.051576398843549344
0.65,0.3,3.21,0.36251978753672465,1.8125989376836231,0.05178854107667495
0.65,0.3,3.22,0.36399846294758104,1.8199923147379051,0.051999780421083004
0.65,0.3,3.23,0.365470894962222,1.82735447481111,0.052210127851746
0.65,0.3,3.24,0.3669371588509368,1.834685794254684,0.0524195941215624
0.65,0.3,3.25,0.3683973283732452,1.8419866418662258,0.052628189767606456
0.65,0.3,3.26,0.3698514758200725,1.8492573791003624,0.05283592511715322
0.65,0.3,3.27,0.37129967205442427,1.8564983602721212,0.05304281029348918
0.65,0.3,3.28,0.3727419865506211,1.8637099327531053,0.053248855221517295
0.65,0.3,3.29,0.3741784874321597,1.8708924371607984,0.05345406963316567
0.65,0.3,3.3,0.3756092415082536,1.8780462075412678,0.05365846307260765
0.65,0.3,3.31,0.37703431430911616,1.8851715715455808,0.05386204490130231
0.65,0.3,3.32,0.3784537701200303,1.8922688506001513,0.05406482430286147
0.65,0.3,3.33,0.37986767201426236,1.8993383600713116,0.054266810287751766
0.65,0.3,3.34,0.381276081884864,1.90638040942432,0.054468011697837715
0.65,0.3,3.35,0.3826790604754085,1.9133953023770425,0.05466843721077264
0.65,0.3,3.36,0.384076667409706,1.9203833370485297,0.05486809534424371
0.65,0.3,3.37,0.3854689612205368,1.9273448061026839,0.055066994460076686
0.65,0.3,3.38,0.38685599937744275,1.9342799968872137,0.055265142768206106
0.65,0.3,3.39,0.3882378383136164,1.941189191568082,0.05546254833051663
0.65,0.3,3.4,0.3896145334519203,1.9480726672596016,0.05565921906456005
0.65,0.3,3.41,0.3909861392300717,1.9549306961503583,0.055855162747153096
0.65,0.3,3.42,0.3923527091250265,1.9617635456251326,0.05605038701786093
0.65,0.3,3.43,0.3937142956765912,1.968571478382956,0.05624489938237017
0.65,0.3,3.44,0.39507095051029434,1.9753547525514716,0.056438707215756334
0.65,0.3,3.45,0.3964227243595446,1.982113621797723,0.05663181776564923
0.65,0.3,3.46,0.39776966708710176,1.9888483354355087,0.05682423815530025
0.65,0.3,3.47,0.3991118277058907,1.9955591385294535,0.05701597538655582
0.65,0.3,3.48,0.400449254399175,2.0022462719958747,0.057207036342739284
0.65,0.3,3.49,0.4017819945401222,2.008909972700611,0.05739742779144603
0.65,0.3,3.5,0.40311009471077847,2.0155504735538923,0.05758715638725407
0.65,0.3,3.51,0.4044336007204746,2.022168003602373,0.05777622867435351
0.65,0.3,3.52,0.4057525576236862,2.028762788118431,0.057964651089098033
0.65,0.3,3.53,0.40706700973736426,2.035335048686821,0.05815242996248061
0.65,0.3,3.54,0.4083770006577597,2.0418850032887983,0.058339571522537104
0.65,0.3,3.55,0.40968257327675467,2.048412866383773,0.05852608189667924
0.65,0.3,3.56,0.4109837697977238,2.0549188489886188,0.05871196711396054
0.65,0.3,3.57,0.4122806317509355,2.0614031587546773,0.0588972331072765
0.65,0.3,3.58,0.4135732000085166,2.067866000042583,0.05908188571550237
0.65,0.3,3.59,0.41486151479898775,2.074307573994939,0.05926593068556968
0.65,0.3,3.6,0.41614561572139264,2.080728078606963,0.05944937367448466
0.65,0.3,3.61,0.41742554175902646,2.087127708795132,0.059632220251289496
0.65,0.3,3.62,0.41870133129278475,2.0935066564639238,0.05981447589896925
0.65,0.3,3.63,0.4199730221141406,2.099865110570703,0.059996146016305804
0.65,0.3,3.64,0.4212406514377651,2.1062032571888256,0.06017723591968073
0.65,0.3,3.65,0.4225042559138014,2.112521279569007,0.06035775084482877
0.65,0.3,3.66,0.42376387163980656,2.1188193581990324,0.060537695948543795
0.65,0.3,3.67,0.4250195341723677,2.1250976708618383,0.06071707631033824
0.65,0.3,3.68,0.42627127853840874,2.1313563926920436,0.06089589693405839
0.65,0.3,3.69,0.4275191392461923,2.1375956962309615,0.06107416274945604
0.65,0.3,3.7,0.4287631502960316,2.143815751480158,0.0612518786137188
0.65,0.3,3.71,0.4300033451907177,2.1500167259535883,0.06142904931295967
0.65,0.3,3.72,0.43123975694567385,2.1561987847283692,0.06160567956366769
0.65,0.3,3.73,0.4324724180988441,2.1623620904942205,0.06178177401412059
0.65,0.3,3.74,0.43370136072032683,2.168506803601634,0.061957337245760975
0.65,0.3,3.75,0.43492661642175695,2.1746330821087847,0.06213237377453671
0.65,0.3,3.76,0.4361482163654498,2.180741081827249,0.06230688805220712
0.65,0.3,3.77,0.43736619127331167,2.186830956366558,0.06248088446761595
0.65,0.3,3.78,0.43858057143552126,2.1929028571776064,0.0626543673479316
0.65,0.3,3.79,0.4397913867189972,2.1989569335949857,0.06282734095985675
0.65,0.3,3.8,0.4409986665756479,2.204993332878239,0.06299980951080685
0.65,0.3,3.81,0.4422024400504192,2.211012200252096,0.06317177715005988
0.65,0.3,3.82,0.44340273578914163,2.217013678945708,0.06334324796987738
0.65,0.3,3.83,0.44459958204618294,2.2229979102309145,0.06351422600659756
0.65,0.3,3.84,0.4457930066919134,2.2289650334595668,0.06368471524170191
0.65,0.3,3.85,0.44698303721998994,2.2349151860999497,0.0638547196028557
0.65,0.3,3.86,0.4481697007544617,2.2408485037723085,0.06402424296492311
0.65,0.3,3.87,0.44935302405670613,2.2467651202835306,0.06419328915095802
0.65,0.3,3.88,0.4505330335321956,2.252665167660978,0.0643618619331708
0.65,0.3,3.89,0.45170975523710655,2.2585487761855325,0.06452996503387236
0.65,0.3,3.9,0.45288321488476735,2.2644160744238366,0.06469760212639533
0.65,0.3,3.91,0.45405343785195607,2.2702671892597803,0.06486477683599372
0.65,0.3,3.92,0.45522044918505056,2.2761022459252525,0.06503149274072151
0.65,0.3,3.93,0.45638427360603334,2.2819213680301664,0.06519775337229047
0.65,0.3,3.94,0.4575449355183571,2.2877246775917857,0.06536356221690816
0.65,0.3,3.95,0.45870245901267537,2.2935122950633766,0.06552892271609648
0.65,0.3,3.96,0.4598568678724403,2.299284339362201,0.06569383826749146
0.65,0.3,3.97,0.461008185579372,2.3050409278968598,0.06585831222562458
0.65,0.3,3.98,0.46215643531880446,2.310782176594022,0.06602234790268635
0.65,0.3,3.99,0.4633016399849089,2.3165081999245443,0.0661859485692727
0.65,0.3,4.0,0.4644438221857998,2.322219110928999,0.06634911745511426
0.65,0.3,4.01,0.46558300424852683,2.327915021242634,0.06651185774978954
0.65,0.3,4.02,0.4667192082239537,2.3335960411197685,0.06667417260342196
0.65,0.3,4.03,0.4678524558915309,2.3392622794576545,0.06683606512736155
0.65,0.3,4.04,0.4689827687639598,2.344913843819799,0.0669975383948514
0.65,0.3,4.05,0.47011016809175776,2.3505508404587885,0.06715859544167968
0.65,0.3,4.06,0.47123467486771986,2.3561733743385993,0.06731923926681713
0.65,0.3,4.07,0.4723563098312854,2.3617815491564267,0.06747947283304077
0.65,0.3,4.08,0.47347509347280886,2.3673754673640444,0.06763929906754412
0.65,0.3,4.09,0.4745910460377393,2.3729552301886963,0.06779872086253418
0.65,0.3,4.1,0.4757041875307085,2.3785209376535423,0.0679577410758155
