topology,J,mu,seed_idx,collapsed,collapse_type,collapse_step,final_m_avg,final_W,final_m_std,intra_corr,inter_corr
watts_strogatz,0.5,100,31,0,none,-1,0.9995596511236777,3474.4663502027215,1.1102230246251565e-16,,
watts_strogatz,0.5,100,32,0,none,-1,0.9999990000000003,3465.540738153234,3.3306690738754696e-16,,
watts_strogatz,0.5,100,33,0,none,-1,0.9973299647282218,3462.145858316416,2.220446049250313e-16,,
watts_strogatz,0.5,100,34,0,none,-1,0.9999990000000003,3420.536583759166,3.3306690738754696e-16,,
watts_strogatz,0.5,100,35,0,none,-1,0.9998581765907975,3467.455428812638,0.0,,
watts_strogatz,0.5,100,36,0,none,-1,0.9965691995075296,3469.937938376368,0.0,,
watts_strogatz,0.5,100,37,0,none,-1,0.9963437912110678,3484.3975843009775,0.0,,
watts_strogatz,0.5,100,38,0,none,-1,0.9999990000000003,3459.4631882603785,3.3306690738754696e-16,,
watts_strogatz,0.5,100,39,0,none,-1,0.9999990000000003,3483.119991058519,3.3306690738754696e-16,,
watts_strogatz,0.5,100,40,0,none,-1,0.9999990000000003,3466.2362891163975,3.3306690738754696e-16,,
watts_strogatz,0.5,100,41,0,none,-1,0.9999857540305951,3461.8338854366557,2.220446049250313e-16,,
watts_strogatz,0.5,100,42,0,none,-1,0.999278851212329,3445.3745643080356,1.1102230246251565e-16,,
watts_strogatz,0.5,100,43,0,none,-1,0.9975561761030788,3474.0419315396775,3.3306690738754696e-16,,
watts_strogatz,0.5,100,44,0,none,-1,0.9999990000000003,3464.88085294993,3.3306690738754696e-16,,
watts_strogatz,0.5,100,45,0,none,-1,0.9976551535949608,3460.3099213593496,3.3306690738754696e-16,,
watts_strogatz,0.5,100,46,0,none,-1,0.9992186645877262,3468.7306636016197,2.220446049250313e-16,,
watts_strogatz,0.5,100,47,0,none,-1,0.9768819238003641,3457.962535314964,0.0,,
watts_strogatz,0.5,100,48,0,none,-1,0.9999990000000003,3460.628560330282,3.3306690738754696e-16,,
watts_strogatz,0.5,100,49,0,none,-1,0.9995218891036879,3465.1086461113214,1.1102230246251565e-16,,
watts_strogatz,1.0,20,0,1,mixed,306,-0.2739061759476384,0.0,5.755518659813419e-17,,
watts_strogatz,1.0,20,1,1,mixed,282,0.21687624495818728,0.0,3.096955137396801e-17,,
