window_end,rho_bar,DB,max_drawdown_pct,drawdown_corr,tail_5,tail_3,tail_10,J,decile
2022-03-07,0.7842621733623832,1.116227271386828,-0.315848751857276,0.7994981233324643,1,1,1,3.6352557434433552,7
2022-03-08,0.7864875998328335,1.1147752363679313,-0.315848751857276,0.7994981233324643,1,1,1,3.6835687258307432,7
2022-03-09,0.7941201498503488,1.1097669152428327,-0.315848751857276,0.7994981233324643,1,1,1,3.857201903309693,7
2022-03-10,0.7995873702973918,1.1061821319466425,-0.315848751857276,0.7994981233324643,1,1,1,3.989705496524333,7
2022-03-11,0.7944137070987926,1.109588876607226,-0.315848751857276,0.7994981233324643,1,1,1,3.8641375156297046,7
2022-03-12,0.7977175830364807,1.1077489613753742,-0.315848751857276,0.7994981233324643,1,1,1,3.943583406858072,7
2022-03-13,0.7961518846562108,1.1085724586321757,-0.3158507312452995,0.7972663791356442,1,1,1,3.905613173384032,7
2022-03-14,0.7948953003669522,1.1093345336588203,-0.3158507312452995,0.7972663791356442,1,1,1,3.875558686802872,7
2022-03-15,0.7960460458222077,1.1085730730178953,-0.3158507312452995,0.7972663791356442,1,1,1,3.9030674792814875,7
2022-03-16,0.8000010964751699,1.1060192891954246,-0.3158507312452995,0.7972663791356442,1,1,1,4.000027412029532,7
2022-03-17,0.8018149656031361,1.104877020081668,-0.29996923975265843,0.8015093433692493,1,1,1,4.045789673490222,7
2022-03-18,0.825129012023749,1.0917813284376654,-0.283071568285187,0.8262374494039886,1,1,1,4.718501459692152,8
2022-03-19,0.8285469705805749,1.0898648178974164,-0.2553862362269046,0.832012738863053,1,1,1,4.83250120097734,9
2022-03-20,0.8304526769469723,1.0890061180020507,-0.23631699978915344,0.8538407385446255,1,1,1,4.898058323735608,9
2022-03-21,0.8277393367473648,1.090602388020752,-0.23631699978915344,0.8538407385446255,1,1,1,4.805155867381128,9
2022-03-22,0.7980110417590963,1.109171533970994,-0.23631699978915355,0.8538407385446255,1,1,1,3.9507656691181223,7
2022-03-23,0.7821448532522562,1.1188434078587943,-0.23631699978915344,0.8538407385446255,1,1,1,3.590205992048047,7
2022-03-24,0.7781159332313141,1.1216428542081676,-0.23631699978915344,0.8538407385446255,1,1,1,3.5068580838771983,7
2022-03-25,0.7781058933245052,1.1217869378746594,-0.23631699978915344,0.8538407385446255,1,1,1,3.506654164828418,7
2022-03-26,0.7815811857986013,1.1194124444697506,-0.23631699978915344,0.8538407385446255,1,1,1,3.5783601731210024,7
2022-03-27,0.7854642336756321,1.1168969125040786,-0.23631699978915344,0.8538407385446255,1,1,1,3.6612274360259702,7
2022-03-28,0.7884716596459935,1.1153960330542838,-0.23631699978915344,0.8538407385446255,1,1,1,3.7274989172913418,7
2022-03-29,0.7905356666433001,1.1143830904990966,-0.23631699978915344,0.8538407385446255,1,1,1,3.774082460602423,7
2022-03-30,0.7886247465304816,1.1155352218034462,-0.23631699978915344,,1,1,1,3.730922771639426,7
2022-03-31,0.7963622312308506,1.1108693662335885,-0.23631699978915344,,1,1,1,3.9106804010096647,7
2022-04-01,0.7983767557224821,1.1098726895419289,-0.23631699978915344,,1,1,1,3.9597456066304635,7
2022-04-02,0.8005139578323498,1.1083681489694086,-0.23631699978915344,,1,1,1,4.012882049961116,7
2022-04-03,0.7952122515856803,1.1118193659106588,-0.23631699978915344,,1,1,1,3.883104618040107,7
2022-04-04,0.794146607138512,1.1123726425891796,-0.23631699978915344,,1,1,1,3.8578261747323612,7
2022-04-05,0.7823513092851968,1.1201723750918722,-0.23631699978915344,,1,1,1,3.59456014513937,7
2022-04-06,0.7970084070988206,1.1106430441199082,-0.23631699978915344,,1,1,1,3.9263123940646207,7
2022-04-07,0.7976451184862355,1.1102023653316757,-0.23631699978915355,,1,1,1,3.941813078682654,7
2022-04-08,0.8077899102111336,1.1017865306826427,-0.23631699978915344,0.9303358100035743,1,1,1,4.2026405122564165,7
2022-04-09,0.818520982017287,1.0955668015755087,-0.23631699978915344,0.9303358100035743,1,1,1,4.5102788802574185,8
2022-04-10,0.8206795739718784,1.0944342222303702,-0.20816451024157256,0.9303358100035743,1,1,1,4.57660954833543,8
2022-04-11,0.8339457633321911,1.0862030222309693,-0.20816451024157256,0.9459968420865617,1,1,1,5.022128793982518,9
2022-04-12,0.8294851005922591,1.088859089442474,-0.20816451024157256,0.9459968420865617,1,1,1,4.864590152962333,9
2022-04-13,0.834970697900374,1.085524188804712,-0.20816451024157256,0.9459968420865617,1,1,1,5.059529957875684,9
2022-04-14,0.8351299253983046,1.085315493236063,-0.20816451024157256,0.9459968420865617,1,1,1,5.065382104156071,9
2022-04-15,0.8337866044546711,1.086133826544123,-0.20816451024157256,0.9459968420865617,1,1,1,5.0163622596067174,9
2022-04-16,0.826714062416194,1.0902890588835148,-0.20631438956203496,0.9459968420865617,1,1,1,4.770808721950515,9
2022-04-17,0.8287095256729824,1.0889884772931269,-0.20631438956203496,0.9459968420865617,1,1,1,4.838036259336053,9
2022-04-18,0.8196535265669684,1.0942984825814148,-0.20631438956203496,0.9459968420865617,1,1,1,4.544882475183703,8
2022-04-19,0.8219105768654581,1.0930117118359233,-0.20631438956203496,0.9459968420865617,1,1,1,4.615156601661437,8
2022-04-20,0.8232358591415174,1.0922651145774436,-0.20631438956203496,0.9459968420865617,1,1,1,4.657256020046511,8
2022-04-21,0.822462498931891,1.0922142747234043,-0.20631438956203496,0.9459968420865617,1,1,1,4.6326127943885425,8
2022-04-22,0.8170868942784679,1.095359292849744,-0.20631438956203496,0.9459968420865617,1,1,1,4.467076818007811,8
2022-04-23,0.8147215663480978,1.0968141568463543,-0.20631438956203496,0.9459968420865617,1,1,1,4.397282243214458,8
2022-04-24,0.813917441429699,1.0972706542032389,-0.20926460963686344,0.8935989993566821,1,1,1,4.373958783043094,8
2022-04-25,0.8173983984281931,1.0950388559721076,-0.20926460963686344,0.8935989993566821,1,1,1,4.476403226434771,8
2022-04-26,0.823979719702855,1.0910634551794558,-0.2524173933750782,0.8952281997773122,1,1,1,4.681163547245071,8
2022-04-27,0.8284597653994861,1.0882782168601508,-0.2524173933750782,0.8952281997773122,1,1,1,4.829536157093515,9
2022-04-28,0.8217658506660632,1.0919656587166724,-0.2524173933750782,0.8952281997773122,1,1,1,4.6105970922913055,8
2022-04-29,0.8040628360243774,1.1027806359471093,-0.26581909967779405,0.8878205785786559,1,1,1,4.1036770141493655,7
2022-04-30,0.8091254859885988,1.0993566432060593,-0.31111717422323193,0.883633957187259,1,1,1,4.239044118484402,8
2022-05-01,0.8138434061337187,1.0963154202232341,-0.31111717422323193,0.883633957187259,1,1,1,4.371821536003787,8
2022-05-02,0.8127211414456836,1.0972564883255074,-0.31111717422323204,0.883633957187259,1,1,1,4.339631006507713,8
2022-05-03,0.8067973032631959,1.1008802400645603,-0.31111717422323193,0.883633957187259,1,1,1,4.17591119011283,7
2022-05-04,0.8188175434554711,1.0935956820102357,-0.31111717422323204,0.883633957187259,1,1,1,4.5192981653509685,8
2022-05-05,0.8328439022524592,1.0852834402073488,-0.31111717422323193,0.883633957187259,1,1,1,4.9824320708319,9
2022-05-06,0.8344432169757054,1.0847247318832518,-0.31522139663031123,0.9013825853580998,1,1,1,5.040223672703616,9
2022-05-07,0.8363870542859845,1.0835995368223472,-0.33668561061384894,0.9004477791388966,1,1,1,5.111985794497784,9
2022-05-08,0.8316795650267762,1.0863830692477225,-0.36013685144327046,0.8972178714872382,1,1,1,4.9410492858997115,9
2022-05-09,0.8654722080125264,1.0668628508181621,-0.45995072559152583,0.9220441153928819,1,1,1,6.433408258816247,9
2022-05-10,0.8789887346340346,1.0598159508017768,-0.45995072559152583,0.9220441153928819,1,1,1,7.263693441893811,9
2022-05-11,0.8965258828398036,1.0491822760862173,-0.5415701203786278,0.9281362655253018,1,1,1,8.664252543965382,9
2022-05-12,0.8908101366052749,1.051985767497637,-0.5615187227091195,0.91959915499559,1,1,1,8.15835929187827,9
2022-05-13,0.8869830936488751,1.0534958971122308,-0.5615187227091196,0.91959915499559,1,1,1,7.848233704903977,9
2022-05-14,0.8871678479224305,1.0535728004671632,-0.5615187227091195,0.91959915499559,1,1,1,7.862722030796004,9
2022-05-15,0.8869976910618645,1.0538217643834602,-0.5615187227091196,0.91959915499559,1,1,1,7.849376702094315,9
2022-05-16,0.8914350902535959,1.0512967500239965,-0.5615187227091196,0.91959915499559,1,1,1,8.211079365661446,9
2022-05-17,0.8927658777365386,1.050507257815845,-0.5615187227091195,0.91959915499559,1,1,1,8.325389893555707,9
2022-05-18,0.8978319242668884,1.0477804711354604,-0.5615187227091195,0.91959915499559,1,1,1,8.787793230169553,9
2022-05-19,0.8978196874142514,1.0479212144841776,-0.5615187227091195,0.91959915499559,1,1,1,8.78662106911066,9
2022-05-20,0.8984132695115763,1.0476210074722516,-0.5615187227091196,0.91959915499559,1,1,1,8.843805339457743,9
2022-05-21,0.9009864970892807,1.045998125844234,-0.5615187227091196,0.91959915499559,1,1,1,9.09963258144399,9
2022-05-22,0.9054139070120758,1.0436241062571041,-0.5615187227091195,0.91959915499559,1,1,1,9.57237875474643,9
2022-05-23,0.9052694101947166,1.0436306888664515,-0.5615187227091196,0.91959915499559,1,1,1,9.556252231253684,9
2022-05-24,0.9061046200643434,1.0433640416737793,-0.5615187227091195,0.91959915499559,1,1,1,9.650151271396606,9
2022-05-25,0.9055624221040445,1.043642951641031,-0.5615187227091195,0.91959915499559,1,1,1,9.589005163831366,9
2022-05-26,0.9027879231993338,1.0447296743019052,-0.5681483023324572,0.9124843053567099,1,1,1,9.286787741923302,9
2022-05-27,0.9026367230503,1.0448733684542282,-0.5836607384693455,0.9115220684701715,1,1,1,9.270812890948827,9
2022-05-28,0.901506247621281,1.0455500305508934,-0.5836607384693454,0.9115220684701715,1,1,1,9.152928240106974,9
2022-05-29,0.9025666324508302,1.0448710691415453,-0.5836607384693455,0.9115220684701715,1,1,1,9.263424380722034,9
2022-05-30,0.9030333207574393,1.0448339814327257,-0.5836607384693454,0.9115220684701715,1,1,1,9.312820938195836,9
2022-05-31,0.9001313597602536,1.046480757483141,-0.5836607384693455,0.9115220684701715,1,1,1,9.013153254108422,9
2022-06-01,0.9029708834619538,1.0451325862283576,-0.5836607384693455,0.9115220684701715,1,1,1,9.306184737937796,9
2022-06-02,0.9027178591446078,1.0452603673553433,-0.5773995100963589,0.9109108435750437,1,1,1,9.279379043338265,9
2022-06-03,0.9042526451073084,1.0444775696397646,-0.5649038675015037,0.9124937491080414,1,1,1,9.444152750963672,9
2022-06-04,0.9028858965299943,1.0452652098618382,-0.5413333744644976,0.911278836529132,1,1,1,9.297165543095975,9
2022-06-05,0.9001046326957383,1.0466053922264196,-0.5413333744644977,0.911278836529132,1,1,1,9.01047422904203,9
2022-06-06,0.8970911178014892,1.0480930256534444,-0.5292090022941642,0.9116659444568038,1,1,1,8.717334195419635,9
2022-06-07,0.8905985484327057,1.0517968897058758,-0.5292090022941642,0.9116659444568038,1,1,1,8.140646542380532,9
2022-06-08,0.8880669785432553,1.0530745559388113,-0.5215259871977753,0.9113677847417092,1,1,1,7.933914112078529,9
2022-06-09,0.8861660998537346,1.0541285313729751,-0.5111654510317294,0.9141056117489355,1,1,1,7.784729318024756,9
2022-06-10,0.8808737645554843,1.0566414779573843,-0.5111654510317294,0.9141056117489355,1,1,1,7.394456487846964,9
2022-06-11,0.8798828185232637,1.0571468381520568,-0.5399016693588421,0.8840777527716497,1,1,1,7.325203669498978,9
2022-06-12,0.8814637376659852,1.0562760852276218,-0.574932116936965,0.8852668370723412,1,1,1,7.436236981913364,9
2022-06-13,0.8643943159194468,1.0648784793548793,-0.6185941285882665,0.8665497382745735,1,1,1,6.37432215161405,9
2022-06-14,0.8622614183149901,1.0659134078486308,-0.6185941285882666,0.8665497382745735,1,1,1,6.260129934304604,9
2022-06-15,0.8625383775014902,1.0652665166539208,-0.6185941285882665,0.8665497382745735,1,1,1,6.274757723820995,9
2022-06-16,0.8690636223417363,1.0621652213682313,-0.6219295842872155,0.8685257608683081,1,1,1,6.637296967309891,9
2022-06-17,0.8679165430257614,1.0626726948496317,-0.6219295842872153,0.8685257608683081,1,1,1,6.570970830927288,9
2022-06-18,0.86123983800388,1.0663416715725538,-0.6266727327140338,0.86123983800388,1,1,1,6.206679392807009,9
2022-06-19,0.8629206102479327,1.0657595646535136,-0.6137398811985921,0.8617451856999915,1,1,1,6.295042688829293,9
2022-06-20,0.8612409450340598,1.0666754310086046,-0.6108297463688921,0.8618162943245595,1,1,1,6.2067368882373835,9
2022-06-21,0.8605312837243237,1.0671309276888394,-0.6085449251903667,0.8629220520428337,1,1,1,6.170066712476101,9
2022-06-22,0.8606811573351588,1.0669988981439371,-0.6085449251903667,0.8629220520428337,1,1,1,6.177779982035139,9
2022-06-23,0.8625099001363672,1.0662263183585385,-0.6085449251903668,0.8629220520428337,1,1,1,6.273250954009291,9
2022-06-24,0.8606813712093601,1.0669969667163488,-0.5917029142425265,0.8624063400064192,1,1,1,6.177791000963286,9
2022-06-25,0.8587056270629166,1.067952381353078,-0.5917029142425265,0.8624063400064192,1,1,1,6.077422682963374,9
2022-06-26,0.8580621729143898,1.0682949321430322,-0.5917029142425264,0.8624063400064192,1,1,1,6.045338233879311,9
2022-06-27,0.8592191793797979,1.0676623127820744,-0.5891575942354323,0.8647173747559729,1,1,1,6.103240310679787,9
2022-06-28,0.8589842157391944,1.0677747020777972,-0.5891575942354326,0.8647173747559729,1,1,1,6.091404733462474,9
2022-06-29,0.8584777751272535,1.0681408265936732,-0.5891575942354325,0.8647173747559729,1,1,1,6.066027974752213,9
2022-06-30,0.8568392849555495,1.0689880166811965,-0.5891575942354323,0.8647173747559729,1,1,1,5.985156505326942,9
2022-07-01,0.8567965067300274,1.0688656463413906,-0.5891575942354323,0.8647173747559729,1,1,1,5.983069876059255,9
2022-07-02,0.8568835747720227,1.0688032702028452,-0.5891575942354325,0.8647173747559729,1,1,1,5.987318181033729,9
2022-07-03,0.8532658014623032,1.0707242463415105,-0.5486181885924046,0.8599148656466901,1,1,1,5.815043868202919,9
2022-07-04,0.8506607841160815,1.0721370696846249,-0.5423560069326452,0.8571491771730201,1,1,1,5.696164795570513,9
2022-07-05,0.8499410970450226,1.0725721587726764,-0.52754708863891,0.8576877576418878,1,1,1,5.664049785170247,9
2022-07-06,0.849732690380159,1.0727571895176782,-0.5102315000948887,0.8581744365161836,1,1,1,5.654807373139805,9
2022-07-07,0.8506617641267493,1.0722508240948883,-0.44443357264196937,0.8439747401662863,1,1,1,5.696208738187719,9
2022-07-08,0.8355955598423045,1.0802522781028794,-0.44443357264196937,0.8439747401662863,1,1,1,5.0825607814533935,9
2022-07-09,0.8338074313363222,1.081257535335664,-0.399853915618958,0.8367594683444923,1,1,1,5.017116216692514,9
2022-07-10,0.8158671781125271,1.093861072370158,-0.399853915618958,0.8367594683444923,1,1,1,4.4308622968430855,8
2022-07-11,0.8222083119616487,1.0905191183118945,-0.399853915618958,0.8367594683444923,1,1,1,4.624559905096861,8
2022-07-12,0.8257805605182073,1.088786680794695,-0.399853915618958,0.8367594683444923,1,1,1,4.739887597930813,9
2022-07-13,0.8282121509876356,1.0874604852123415,-0.399853915618958,0.8367594683444923,1,1,1,4.821133483824138,9
2022-07-14,0.825344118732253,1.089035420830789,-0.3819988219852747,0.8283007560673389,1,1,1,4.725544383283622,9
2022-07-15,0.8214562286363114,1.0914374484963896,-0.3819988219852747,0.8283007560673389,1,1,1,4.6008674643879255,8
2022-07-16,0.8216508497593236,1.0912553442682427,-0.357764107773185,0.8125636080619519,1,1,1,4.606979336041311,8
2022-07-17,0.8127159413719972,1.0968416835337889,-0.357764107773185,0.8125636080619519,1,1,1,4.339482747895125,8
2022-07-18,0.8193010884770884,1.0924255728948462,-0.357764107773185,0.8125636080619519,1,1,1,4.534067646407519,8
2022-07-19,0.8168223355720825,1.093908205846032,-0.357764107773185,0.8125636080619519,1,1,1,4.459180862050522,8
2022-07-20,0.816437268147185,1.0941000462873465,-0.357764107773185,0.8125636080619519,1,1,1,4.447728903935816,8
2022-07-21,0.815066045568439,1.0948671987167427,-0.34595581186634106,0.8206849490815824,1,1,1,4.407335840915426,8
2022-07-22,0.8149223247587194,1.095008938648585,-0.34595581186634117,0.8206849490815824,1,1,1,4.40313681105151,8
2022-07-23,0.8131113258323038,1.0960928578259714,-0.34595581186634106,0.8206849490815824,1,1,1,4.350779037057617,8
2022-07-24,0.8130578179343645,1.0961697203747485,-0.34595581186634106,0.8206849490815824,1,1,1,4.3492474996836155,8
2022-07-25,0.8194459674918033,1.092664947979108,-0.34595581186634106,0.8206849490815824,1,1,1,4.538508257657456,8
2022-07-26,0.8187913883138266,1.0930410631888396,-0.34595581186634106,0.8206849490815824,1,1,1,4.5185015253681895,8
2022-07-27,0.8286489697624463,1.0872971656124588,-0.34595581186634106,0.8206849490815824,1,1,1,4.8359730817704625,9
2022-07-28,0.8287796788021199,1.0872961436216397,-0.34595581186634106,0.8206849490815824,1,1,1,4.840428244754286,9
2022-07-29,0.8209302456561065,1.0910319564437827,-0.3456149374181552,0.8070380818233525,1,1,1,4.584415992884849,8
2022-07-30,0.8237640599743372,1.0889470892288657,-0.31880908840511135,0.8100750331746462,1,1,1,4.674211513578808,8
2022-07-31,0.8154663104336403,1.093691737782397,-0.31880908840511135,0.8100750331746462,1,1,1,4.4190646832560745,8
2022-08-01,0.8147432167009979,1.0940228191696,-0.31880908840511135,0.8100750331746462,1,1,1,4.397913005895243,8
2022-08-02,0.8127546145753661,1.0952485145022937,-0.31880908840511135,0.8100750331746462,1,1,1,4.340585551586259,8
2022-08-03,0.8113802522301393,1.09579556997108,-0.31880908840511135,0.8100750331746462,1,1,1,4.301671812328596,8
2022-08-04,0.8107524341100747,1.0960350336236313,-0.31880908840511135,0.8100750331746462,1,1,1,4.284083815279526,8
2022-08-05,0.8144397915890411,1.0939175013957727,-0.3120749273657595,0.8076490113677862,1,1,1,4.389086424096416,8
2022-08-06,0.8196614553473753,1.0905499292178082,-0.30976888394743807,0.833785487152026,1,1,1,4.545126261977106,8
2022-08-07,0.8217109044473313,1.0896138152831645,-0.30976888394743807,0.833785487152026,1,1,1,4.608867984327108,8
2022-08-08,0.8233334241993561,1.0886310896544897,-0.2590811597255289,,1,1,1,4.660380269827787,8
2022-08-09,0.8218765237349861,1.0897769149982026,-0.20027289507321278,,1,1,1,4.614083112279877,8
2022-08-10,0.819806600396331,1.0911167544118927,-0.17103119855887028,,1,1,1,4.549592838580524,8
2022-08-11,0.8140210908897907,1.0946586474922435,-0.17103119855887028,,1,1,1,4.376953788923505,8
2022-08-12,0.8130241251753767,1.0945605150233602,-0.17103119855887028,,1,1,1,4.3482835736854515,8
2022-08-13,0.8195209706609106,1.0907743448555323,-0.17103119855887028,,1,1,1,4.5408099415316,8
2022-08-14,0.8201967841510879,1.089927482802872,-0.17103119855887028,,1,1,1,4.561635787650737,8
2022-08-15,0.7892614792831854,1.107251581808619,-0.17103119855887028,,1,1,1,3.745216947516567,7
2022-08-16,0.789704928528688,1.106723292663066,-0.17103119855887028,,1,1,1,3.7552231871321715,7
2022-08-17,0.7975478970414476,1.1008010760806863,-0.17103119855887028,0.3396428603280725,1,1,1,3.939439923746941,7
2022-08-18,0.7871154347308967,1.1053084897223635,-0.17103119855887028,0.3664166957369246,1,1,1,3.6973814129545715,7
2022-08-19,0.8097847613990238,1.0940851890330836,-0.18493532132365642,0.8308774479536123,1,1,1,4.257202353265443,8
2022-08-20,0.8108381355700961,1.0934588769968092,-0.1867472927164242,0.8227379523167361,1,1,1,4.286477816307216,8
2022-08-21,0.8083114008174088,1.0949983476896665,-0.1867472927164242,0.8227379523167361,1,1,1,4.216794343869451,8
2022-08-22,0.8002914121513331,1.0996461870270677,-0.1867472927164242,0.8227379523167361,1,1,1,4.007295934403031,7
2022-08-23,0.8035141664106508,1.0985729935493336,-0.1867472927164242,0.8227379523167361,1,1,1,4.089425439647606,7
2022-08-24,0.8066123904518716,1.0967259427321792,-0.1867472927164242,0.8227379523167361,1,1,1,4.170962102156446,7
2022-08-25,0.8052924564556769,1.0975502048068753,-0.1867472927164242,0.8227379523167361,1,1,1,4.135907843099878,7
2022-08-26,0.8167445010267662,1.0905971059154185,-0.2237701969894078,0.843360757311751,1,1,1,4.456862171137683,8
2022-08-27,0.8107191368470766,1.094075143371642,-0.22377019698940792,0.843360757311751,1,1,1,4.283154267909706,8
2022-08-28,0.8104433790034663,1.0942530330316116,-0.24893052034781715,0.8164696490321636,1,1,1,4.275468589505436,8
2022-08-29,0.8159865946579867,1.0910104284478168,-0.24893052034781715,0.8164696490321636,1,1,1,4.434386685803503,8
2022-08-30,0.8154485871239376,1.091401139247546,-0.24893052034781704,0.8164696490321636,1,1,1,4.41854426588195,8
2022-08-31,0.8152567093822177,1.0915049959023797,-0.24893052034781704,0.8164696490321636,1,1,1,4.412916467255704,8
2022-09-01,0.8126446114806722,1.0930795693589095,-0.24893052034781704,0.8164696490321636,1,1,1,4.337449901510781,8
2022-09-02,0.8073845061818582,1.0963635817080088,-0.24893052034781704,0.8164696490321636,1,1,1,4.191690347320406,7
2022-09-03,0.8053940373778848,1.0974233654842207,-0.24893052034781715,0.8164696490321636,1,1,1,4.138588697519997,7
2022-09-04,0.8049559323556477,1.0976476367555352,-0.24893052034781704,0.8164696490321636,1,1,1,4.1270464776371565,7
2022-09-05,0.8023475544991847,1.0994558871549291,-0.24893052034781704,0.8164696490321636,1,1,1,4.059385920908705,7
2022-09-06,0.8069808872335698,1.0977956069383534,-0.24893052034781704,0.8164696490321636,1,1,1,4.180834092891548,7
2022-09-07,0.8116855035140758,1.0951329268871364,-0.24893052034781704,0.8164696490321636,1,1,1,4.310265638921463,8
2022-09-08,0.8087623510559508,1.0968726410476457,-0.24893052034781704,0.8164696490321636,1,1,1,4.229095868526246,8
2022-09-09,0.8023182032990045,1.1000670084764377,-0.24893052034781704,0.8164696490321636,1,1,1,4.05863471846401,7
2022-09-10,0.8010059386750391,1.1008448986201507,-0.24893052034781704,0.8164696490321636,1,1,1,4.025275595370567,7
2022-09-11,0.798273942390112,1.1022685613780183,-0.24893052034781715,0.8164696490321636,1,1,1,3.9572177826122488,7
2022-09-12,0.7905118037585178,1.1072412056494998,-0.24893052034781704,0.8164696490321636,1,1,1,3.773538642947097,7
2022-09-13,0.8002774101794778,1.101148357545248,-0.24893052034781704,0.8164696490321636,1,1,1,4.0069448873992455,7
2022-09-14,0.7967190650668761,1.1032179689345973,-0.24893052034781704,0.8164696490321636,1,1,1,3.9193004761070362,7
2022-09-15,0.7952529428399948,1.1046631066651937,-0.24893052034781704,0.8164696490321636,1,1,1,3.8840750820585552,7
2022-09-16,0.7658883826659044,1.1222249863456595,-0.24893052034781704,0.8164696490321636,1,1,1,3.2714667959980894,7
2022-09-17,0.7699402250546309,1.119632260260537,-0.24893052034781704,0.8164696490321636,1,1,1,3.346696419386935,7
2022-09-18,0.7804937019348216,1.1127974533098568,-0.24893052034781704,0.8164696490321636,1,1,1,3.555677940972191,7
2022-09-19,0.7740455202742361,1.1168724119318438,-0.24893052034781704,0.8164696490321636,1,1,1,3.425670166901221,7
2022-09-20,0.7631342945224062,1.1231191203385253,-0.24893052034781704,0.8164696490321636,1,1,1,3.2218015393308788,7
2022-09-21,0.7663359595540585,1.1214526860641276,-0.26169770911856705,0.775206908411484,1,1,1,3.27964867033681,7
2022-09-22,0.7631820514491101,1.1264018973728172,-0.26169770911856705,0.775206908411484,1,1,1,3.2226529117370073,7
2022-09-23,0.7463614380742407,1.1378702035046786,-0.26169770911856705,0.775206908411484,1,1,1,2.942618158719504,6
2022-09-24,0.7458419818403567,1.138594262094071,-0.26169770911856705,0.775206908411484,1,1,1,2.9345601104422907,6
2022-09-25,0.723190702169939,1.1546482751832798,-0.26169770911856705,0.775206908411484,1,1,1,2.612595414384963,5
2022-09-26,0.7146054119975086,1.161341266918327,-0.26169770911856705,0.775206908411484,1,1,1,2.5039206839874284,5
2022-09-27,0.7260664601277369,1.1539280063593096,-0.26169770911856705,0.775206908411484,1,1,1,2.650520489262856,5
2022-09-28,0.7270700613560173,1.1528221967349186,-0.26169770911856705,0.775206908411484,1,1,1,2.6639439592753043,5
2022-09-29,0.7303736361380446,1.151157328558532,-0.26169770911856705,0.775206908411484,1,1,1,2.7088361304014947,6
2022-09-30,0.7315452611763549,1.1505138324397506,-0.26169770911856705,0.775206908411484,1,1,1,2.725022714748671,6
2022-10-01,0.7321854332625338,1.1502379825718076,-0.26169770911856705,0.775206908411484,1,1,1,2.7339268441670765,6
2022-10-02,0.7374279686884803,1.1475825524670096,-0.26169770911856705,0.775206908411484,1,1,1,2.808478743928304,6
2022-10-03,0.7428271962206513,1.1441954776651218,-0.26169770911856705,0.775206908411484,1,1,1,2.888436044963714,6
2022-10-04,0.7435663001075068,1.1444226479509716,-0.26169770911856705,0.775206908411484,1,1,1,2.899643457233734,6
2022-10-05,0.7496770676308816,1.140287933992262,-0.26169770911856705,0.775206908411484,1,1,1,2.9948397477440505,6
2022-10-06,0.7508393055255244,1.1393962125820498,-0.26169770911856705,0.775206908411484,1,1,1,3.0134741240354077,6
2022-10-07,0.7502908573470254,1.1405505651218062,-0.26169770911856705,0.775206908411484,1,1,1,3.0046591381306307,6
2022-10-08,0.7517544803892814,1.1396140063002131,-0.26169770911856705,0.775206908411484,1,1,1,3.028270083456614,6
2022-10-09,0.749586275906285,1.1418514281978716,-0.26169770911856705,0.775206908411484,1,1,1,2.9933913511296186,6
2022-10-10,0.7528206666302065,1.1401890378525257,-0.26169770911856705,0.775206908411484,1,1,1,3.0456456709669437,6
2022-10-11,0.7523926403543827,1.1404805732219363,-0.26169770911856705,0.775206908411484,1,1,1,3.0386521686238583,6
2022-10-12,0.7551285683226872,1.1386888229336392,-0.2483170524243945,0.779250072711155,1,1,1,3.083775690574562,6
2022-10-13,0.7567335895290884,1.137735550553341,-0.23618069728351154,0.7824227769822084,1,1,1,3.1107195936513166,6
2022-10-14,0.7569261194750807,1.1378186103176018,-0.2306759225002858,0.7847931645161212,1,1,1,3.113975544556638,6
2022-10-15,0.7582072822737528,1.1370578679242518,-0.20717950632931614,0.7582072822737528,1,1,1,3.135773853752616,6
2022-10-16,0.7590897683244202,1.136722422228855,-0.18694294406246226,0.7592896885713079,1,1,1,3.150923740535203,6
2022-10-17,0.7613284244564631,1.1352883567030687,-0.15487020014615593,0.7320030943410814,1,1,1,3.189857957415572,7
2022-10-18,0.7315974241654822,1.1565673234718485,-0.15487020014615593,0.7320030943410814,1,1,1,2.7257466583202423,6
2022-10-19,0.73337770238949,1.1552071453790302,-0.16491577592094764,0.7318020584201113,1,1,1,2.7506240436830622,6
2022-10-20,0.7321461297656605,1.1568556368979992,-0.17526212589554446,0.727227785918505,1,1,1,2.7333789469800154,6
2022-10-21,0.7335019793799792,1.155745071412509,-0.17526212589554446,0.727227785918505,1,1,1,2.752373085824242,6
2022-10-22,0.7359902528674485,1.1543925136461881,-0.17526212589554446,0.727227785918505,1,1,1,2.787738940933606,6
2022-10-23,0.73756450111233,1.15327382656245,-0.17526212589554446,0.727227785918505,1,1,1,2.8104601101546436,6
2022-10-24,0.7383466878209445,1.1527544927301665,-0.17526212589554446,0.727227785918505,1,1,1,2.8218511039358694,6
2022-10-25,0.7194532644562628,1.1667618701110403,-0.17526212589554446,0.727227785918505,1,1,1,2.5644684942131506,5
2022-10-26,0.7208773699935053,1.1657549846352235,-0.17526212589554446,0.727227785918505,1,1,1,2.582654691870493,5
2022-10-27,0.7243902802249426,1.1641776927072622,-0.17526212589554446,0.727227785918505,1,1,1,2.628319062245567,5
2022-10-28,0.7148261514034178,1.1708623670147318,-0.17526212589554446,0.727227785918505,1,1,1,2.506632901022555,5
