J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth
1.0,90,37,0,-1,0,0.999999,2946.951319850514
1.0,90,38,0,-1,0,0.9997167399514812,2979.731245200188
1.0,90,39,0,-1,0,0.999999,2942.07382087726
1.0,90,40,0,-1,0,0.9999403608523629,2981.1058846523874
1.0,90,41,0,-1,0,0.9999194704257734,2971.262134457033
1.0,90,42,0,-1,0,0.9778487988895359,2936.3708516246757
1.0,90,43,0,-1,0,0.8117463751178697,2972.866324839815
1.0,90,44,0,-1,0,0.999999,2976.5872708781094
1.0,90,45,0,-1,0,0.999999,2968.611584594834
1.0,90,46,0,-1,0,0.999999,2956.851728373959
1.0,90,47,0,-1,0,0.999999,2975.6084805528135
1.0,90,48,0,-1,0,0.9710706188599051,2936.688776486474
1.0,90,49,0,-1,0,0.999999,2954.4965846596237
1.0,90,50,0,-1,0,0.999748443706437,2958.6470423674273
1.0,90,51,0,-1,0,0.999999,2966.2295959032417
1.0,90,52,0,-1,0,0.999999,2969.374664752074
1.0,90,53,0,-1,0,0.999999,2974.414848883198
1.0,90,54,0,-1,0,0.999999,2949.1254249158133
1.0,90,55,0,-1,0,0.9988241409265836,2971.925587398864
1.0,90,56,0,-1,0,0.9999750995039876,2981.161334947891
1.0,90,57,0,-1,0,0.9997700826920453,2983.211670790458
1.0,90,58,0,-1,0,0.999999,2936.3472827048618
1.0,90,59,0,-1,0,0.9968396527877263,2979.2470653870264
1.0,90,60,0,-1,0,0.999999,2954.6244241593586
1.0,90,61,0,-1,0,0.999999,2976.0151985860266
1.0,90,62,0,-1,0,0.999999,2966.7123633188025
1.0,90,63,0,-1,0,0.998194266309203,2954.02005380459
1.0,90,64,0,-1,0,0.999999,2954.656849795128
1.0,90,65,0,-1,0,0.999999,2978.6973380899535
1.0,90,66,0,-1,0,0.999999,2920.7735136304614
1.0,90,67,0,-1,0,0.999602886846165,2940.2239357694175
1.0,90,68,0,-1,0,0.9998430281716096,2964.1704140405313
1.0,90,69,0,-1,0,0.9468131126971181,2981.513221868975
1.0,90,70,0,-1,0,0.9998796594403178,2928.1142904056187
1.0,90,71,0,-1,0,0.999999,2979.8559462029853
1.0,90,72,0,-1,0,0.8086273630198421,2975.1575588129203
1.0,90,73,0,-1,0,0.999941404437909,2965.8123638478514
1.0,90,74,0,-1,0,0.999999,2982.389876922614
1.0,90,75,0,-1,0,0.9818840307594053,2972.900230734394
1.0,90,76,0,-1,0,0.9350593197136002,2951.982246149281
1.0,90,77,0,-1,0,0.9990440357610458,2986.2522881147356
1.0,90,78,0,-1,0,0.999999,2937.455041920954
1.0,90,79,0,-1,0,0.999999,2978.70085565445
1.0,90,80,0,-1,0,0.9997774342286342,2960.8403780615795
1.0,90,81,0,-1,0,0.9937949312929746,2963.7679963790138
1.0,90,82,0,-1,0,0.9879326974869272,2980.52072547649
1.0,90,83,0,-1,0,0.999999,2956.6281071975486
1.0,90,84,0,-1,0,0.999999,2976.6931262189073
1.0,90,85,0,-1,0,0.999999,2941.6200339478182
1.0,90,86,0,-1,0,0.9986603934127504,2975.9779772990964
1.0,90,87,0,-1,0,0.999999,2951.0467456965303
1.0,90,88,0,-1,0,0.999819620255268,2973.982445800614
1.0,90,89,0,-1,0,0.9998959201296745,2984.4444614243425
1.0,90,90,0,-1,0,0.999999,2989.841520733825
1.0,90,91,0,-1,0,0.999999,2961.5053277916636
1.0,90,92,0,-1,0,0.9921363942837995,2981.8241348693823
1.0,90,93,0,-1,0,0.9998370871485471,2962.1830877986727
1.0,90,94,0,-1,0,0.9835879688369072,2981.640009465368
1.0,90,95,0,-1,0,0.999999,2963.126180985896
1.0,90,96,0,-1,0,0.999999,2948.1750952009393
1.0,90,97,0,-1,0,0.999999,2971.177934246498
1.0,90,98,0,-1,0,0.999999,2963.8585478159134
1.0,90,99,0,-1,0,0.999999,2983.7484858793982
1.0,100,0,0,-1,0,0.9999285272261934,3479.4314086024024
1.0,100,1,0,-1,0,0.9999054024399299,3462.294298496697
1.0,100,2,0,-1,0,0.40779909737149234,3462.6151459740568
1.0,100,3,0,-1,0,0.999999,3450.3319130400287
1.0,100,4,0,-1,0,0.999999,3456.226078056387
1.0,100,5,0,-1,0,0.999999,3472.6008787149954
1.0,100,6,0,-1,0,0.9758342840117673,3414.3355036816533
1.0,100,7,0,-1,0,0.9944582302782304,3439.298661410904
1.0,100,8,0,-1,0,0.9979741538981705,3471.065798633507
1.0,100,9,0,-1,0,0.9999911608617646,3475.723928671351
1.0,100,10,0,-1,0,0.999999,3447.9740947663763
1.0,100,11,0,-1,0,0.999999,3476.844526782511
1.0,100,12,0,-1,0,0.999999,3476.1575963463733
1.0,100,13,0,-1,0,0.9091141376238631,3468.8931928451066
1.0,100,14,0,-1,0,0.999999,3414.017309058431
1.0,100,15,0,-1,0,0.999999,3477.252819945393
1.0,100,16,0,-1,0,0.999999,3448.716453494872
1.0,100,17,0,-1,0,0.999999,3475.129158166563
1.0,100,18,0,-1,0,0.999999,3470.08241104891
1.0,100,19,0,-1,0,0.9999270535324197,3486.7540362982
1.0,100,20,0,-1,0,0.9985825697770699,3476.6876641073254
1.0,100,21,0,-1,0,0.9999912503536699,3445.7229885871884
1.0,100,22,0,-1,0,0.9982503575814277,3467.8155146064905
1.0,100,23,0,-1,0,0.9976612352823043,3471.473668358615
1.0,100,24,0,-1,0,0.9998628855688533,3462.994495323856
1.0,100,25,0,-1,0,0.9999619043740354,3454.7249776033605
1.0,100,26,0,-1,0,0.9561118557480162,3435.282531533243
1.0,100,27,0,-1,0,0.9924596209221491,3442.3235078875678
1.0,100,28,0,-1,0,0.999999,3458.567370050047
1.0,100,29,0,-1,0,0.9767718249308871,3449.5824707778975
1.0,100,30,0,-1,0,0.9818930895093441,3459.67574658679
1.0,100,31,0,-1,0,0.999999,3398.4751146113376
1.0,100,32,0,-1,0,0.9727105307543071,3486.489774235398
1.0,100,33,0,-1,0,0.999999,3451.0438669303726
1.0,100,34,0,-1,0,0.9998736912030386,3471.619757015568
1.0,100,35,0,-1,0,0.976772307754913,3462.426473779811
1.0,100,36,0,-1,0,0.9999183735465539,3455.0566824482894
1.0,100,37,0,-1,0,0.999999,3426.768697292964
1.0,100,38,0,-1,0,0.9999620772751026,3484.979513058074
1.0,100,39,0,-1,0,0.9951300270464317,3456.3994309325426
1.0,100,40,0,-1,0,0.9997198914573922,3474.232283076055
1.0,100,41,0,-1,0,0.999999,3462.954381721761
1.0,100,42,0,-1,0,0.9996879084352315,3457.7200313811877
1.0,100,43,0,-1,0,0.9903517174286265,3477.5188499647015
1.0,100,44,0,-1,0,0.8330707722941897,3476.9628561123213
1.0,100,45,0,-1,0,0.9996770170945234,3468.8793519388346
1.0,100,46,0,-1,0,0.9999172982347253,3467.460185916292
1.0,100,47,0,-1,0,0.9877884084614761,3476.585814683413
1.0,100,48,0,-1,0,0.999999,3473.9186368385213
1.0,100,49,0,-1,0,0.999999,3463.0052509376555
1.0,100,50,0,-1,0,0.9985527970157071,3427.3268286782495
1.0,100,51,0,-1,0,0.999999,3472.301495633438
1.0,100,52,0,-1,0,0.9998990881351184,3464.616396767476
1.0,100,53,0,-1,0,0.999999,3456.1675455785157
1.0,100,54,0,-1,0,0.999999,3457.803308090338
1.0,100,55,0,-1,0,0.9978847848164167,3483.4492712951037
1.0,100,56,0,-1,0,0.999901974948337,3436.7696117496316
1.0,100,57,0,-1,0,0.9997618918513659,3470.0595704196908
1.0,100,58,0,-1,0,0.999999,3462.6878273274897
1.0,100,59,0,-1,0,0.9998196765185966,3463.2522567277347
1.0,100,60,0,-1,0,0.9968653278272438,3472.8837812743936
1.0,100,61,0,-1,0,0.9995667987316446,3479.259970442632
1.0,100,62,0,-1,0,0.9907996343597366,3482.639738358706
1.0,100,63,0,-1,0,0.9913439362604296,3475.0559816409427
1.0,100,64,0,-1,0,0.999999,3474.863236183247
1.0,100,65,0,-1,0,0.9998868710771115,3478.0974510653978
1.0,100,66,0,-1,0,0.9337259765160271,3474.455904393071
1.0,100,67,0,-1,0,0.9974825184127856,3435.4303536411007
1.0,100,68,0,-1,0,0.999999,3473.0492266561746
1.0,100,69,0,-1,0,0.9997863325000113,3457.087781508884
1.0,100,70,0,-1,0,0.9567862325648251,3466.075634580109
1.0,100,71,0,-1,0,0.999999,3464.3518329382723
1.0,100,72,0,-1,0,0.9997631181142059,3467.7283760946407
1.0,100,73,0,-1,0,0.9998638699525771,3458.5265087027637
1.0,100,74,0,-1,0,0.9997806425578394,3473.7837833424883
1.0,100,75,0,-1,0,0.9998468801057301,3472.8169549965683
1.0,100,76,0,-1,0,0.9334842737025649,3458.709782986991
1.0,100,77,0,-1,0,0.9854831395421483,3461.399891126015
1.0,100,78,0,-1,0,0.9998654625582717,3459.4782157916334
1.0,100,79,0,-1,0,0.999999,3428.5300719725533
1.0,100,80,0,-1,0,0.942174948085723,3455.2202963904697
1.0,100,81,0,-1,0,0.999999,3459.16677296354
1.0,100,82,0,-1,0,0.999999,3445.7691733556308
1.0,100,83,0,-1,0,0.9997798375209596,3427.728931419792
1.0,100,84,0,-1,0,0.999999,3463.883823600962
1.0,100,85,0,-1,0,0.941711241659183,3434.8537760257414
1.0,100,86,0,-1,0,0.9987093292641813,3463.4583544310717
1.0,100,87,0,-1,0,0.999999,3472.7751383061586
1.0,100,88,0,-1,0,0.9992619681903956,3470.9011050413833
1.0,100,89,0,-1,0,0.9737265067232067,3452.2486611814343
1.0,100,90,0,-1,0,0.9962470590940887,3427.269362337452
1.0,100,91,0,-1,0,0.999999,3466.9340746927596
1.0,100,92,0,-1,0,0.999999,3456.0559506220875
1.0,100,93,0,-1,0,0.999999,3464.7065043188704
1.0,100,94,0,-1,0,0.9740940408889998,3452.953219716229
1.0,100,95,0,-1,0,0.999999,3483.1037475000103
1.0,100,96,0,-1,0,0.999999,3477.756629704827
1.0,100,97,0,-1,0,0.9999900317054913,3479.140651063007
1.0,100,98,0,-1,0,0.999999,3457.861686464788
1.0,100,99,0,-1,0,0.999999,3437.0075432420667
1.5,20,0,1,273,2,0.6619135929831004,0.0
1.5,20,1,1,300,3,0.3181573808632082,0.0
1.5,20,2,1,279,2,-0.48850332060280577,0.0
1.5,20,3,1,300,3,0.10816760666537883,0.0
1.5,20,4,1,305,3,0.35007404487009985,0.0
1.5,20,5,1,295,3,0.13549615501107012,0.0
1.5,20,6,1,290,3,0.6771558136103201,0.0
1.5,20,7,1,286,3,0.09836719550062735,0.0
1.5,20,8,1,310,3,-0.44974621813216864,0.0
1.5,20,9,1,278,3,0.11902964066090657,0.0
1.5,20,10,1,271,3,-0.44549125262244327,0.0
1.5,20,11,1,309,2,-0.11777129145876736,0.0
1.5,20,12,1,283,3,-0.4659418529988862,0.0
1.5,20,13,1,323,3,-0.2407431549958557,0.0
1.5,20,14,1,292,2,0.2813864275453708,0.0
1.5,20,15,1,314,3,-0.3733554367167076,0.0
1.5,20,16,1,277,3,-0.5061345594154671,0.0
1.5,20,17,1,280,2,-0.5378798038350516,0.0
1.5,20,18,1,318,3,-0.932623302493986,0.0
1.5,20,19,1,298,3,0.5690890474165436,0.0
1.5,20,20,1,286,2,-0.42674002207243134,0.0
1.5,20,21,1,323,3,0.6528570497172886,0.0
1.5,20,22,1,283,3,0.9805033895659767,0.0
1.5,20,23,1,272,3,-0.5981882257468321,0.0
1.5,20,24,1,288,2,0.2350947039571656,0.0
1.5,20,25,1,316,2,-0.9264325074429282,0.0
1.5,20,26,1,284,3,-0.5665289589549825,0.0
1.5,20,27,1,287,2,0.0624843277260549,0.0
1.5,20,28,1,285,2,-0.30140762719712877,0.0
1.5,20,29,1,293,2,0.8848349509312019,0.0
1.5,20,30,1,330,3,-0.5672454715594282,0.0
1.5,20,31,1,296,2,0.11882683114525894,0.0
1.5,20,32,1,300,3,-0.5371603410184972,0.0
1.5,20,33,1,276,3,-0.15014368526674793,0.0
1.5,20,34,1,325,3,-0.2964820708710726,0.0
1.5,20,35,1,276,2,0.26133898758252583,0.0
1.5,20,36,1,289,3,-0.7775689448547993,0.0
1.5,20,37,1,309,3,-0.3199414646423876,0.0
1.5,20,38,1,267,3,0.8400500105619458,0.0
1.5,20,39,1,281,3,-0.4335273439740757,0.0
1.5,20,40,1,314,3,0.5472303315185122,0.0
1.5,20,41,1,308,2,0.07800673498082804,0.0
1.5,20,42,1,263,2,0.4380870474534055,0.0
1.5,20,43,1,300,3,-0.20343331402721393,0.0
1.5,20,44,1,265,3,-0.5753347579347557,0.0
1.5,20,45,1,281,2,-0.59362644583928,0.0
1.5,20,46,1,317,3,-0.6582627195209603,0.0
1.5,20,47,1,270,2,-0.2523665928251765,0.0
1.5,20,48,1,286,2,-0.7959840047602555,0.0
1.5,20,49,1,287,3,-0.46318555061392025,0.0
1.5,20,50,1,286,2,-0.09777954362466894,0.0
1.5,20,51,1,302,2,0.5861391687494599,0.0
1.5,20,52,1,301,3,0.4013085540284857,0.0
1.5,20,53,1,276,3,0.28111551636290216,0.0
1.5,20,54,1,286,2,-0.3506732549242042,0.0
1.5,20,55,1,265,2,0.349480942441956,0.0
1.5,20,56,1,334,3,-0.6220391356377657,0.0
1.5,20,57,1,307,2,-0.3233670514643862,0.0
1.5,20,58,1,301,2,-0.6826125703693995,0.0
1.5,20,59,1,275,3,0.05130657962679984,0.0
1.5,20,60,1,286,3,-0.37285750962192354,0.0
1.5,20,61,1,320,2,0.2186162571632062,0.0
1.5,20,62,1,282,2,-0.864478292151696,0.0
1.5,20,63,1,274,2,-0.562852847786245,0.0
1.5,20,64,1,280,2,0.29182891689188684,0.0
1.5,20,65,1,282,2,0.04800056774922015,0.0
1.5,20,66,1,297,2,0.09832565569583301,0.0
1.5,20,67,1,308,3,-0.08564223501687133,0.0
1.5,20,68,1,307,3,0.09292521979811386,0.0
1.5,20,69,1,264,3,-0.7124790043215526,0.0
1.5,20,70,1,280,3,0.8612448645672072,0.0
1.5,20,71,1,314,2,0.6313786406577455,0.0
1.5,20,72,1,309,3,0.7863913062319761,0.0
1.5,20,73,1,278,3,-0.3496921944000859,0.0
1.5,20,74,1,311,3,-0.7717329677661181,0.0
1.5,20,75,1,297,2,0.15735083101054528,0.0
1.5,20,76,1,288,3,-0.9513218541584914,0.0
1.5,20,77,1,311,2,0.6014599805931786,0.0
1.5,20,78,1,303,3,0.572257506399716,0.0
1.5,20,79,1,278,2,-0.6916898431486371,0.0
1.5,20,80,1,302,3,-0.7048238855047583,0.0
1.5,20,81,1,316,2,0.6382438139590373,0.0
1.5,20,82,1,292,2,0.20735562727386658,0.0
1.5,20,83,1,277,3,-0.9618660477260897,0.0
1.5,20,84,1,274,3,-0.6303157299708161,0.0
1.5,20,85,1,284,2,0.16523307576930046,0.0
1.5,20,86,1,281,3,0.5278361416072063,0.0
1.5,20,87,1,275,3,-0.31072551560011596,0.0
1.5,20,88,1,336,3,0.4737507252225135,0.0
1.5,20,89,1,275,3,0.08951764010395441,0.0
1.5,20,90,1,289,3,0.24855957995865222,0.0
1.5,20,91,1,280,2,-0.7890018821791752,0.0
1.5,20,92,1,276,3,-0.5311859254157149,0.0
1.5,20,93,1,275,3,0.2459215973191829,0.0
1.5,20,94,1,277,2,-0.7241652545642514,0.0
1.5,20,95,1,285,3,0.26440137455333174,0.0
1.5,20,96,1,285,3,0.48541572338924055,0.0
1.5,20,97,1,318,2,-0.6901979435176382,0.0
1.5,20,98,1,301,3,-0.06711577081766804,0.0
1.5,20,99,1,268,3,0.8116163571581452,0.0
1.5,30,0,1,371,3,0.12966790907899492,0.0
1.5,30,1,1,420,2,0.6478363416484232,0.0
1.5,30,2,1,386,2,-0.03006523277358568,0.0
1.5,30,3,1,405,2,-0.38801868742406587,0.0
1.5,30,4,1,409,2,0.9045017795835537,0.0
1.5,30,5,1,279,3,0.20528784724291024,0.0
1.5,30,6,1,435,3,-0.19823987434076532,0.0
1.5,30,7,1,369,3,0.8495028459073714,0.0
1.5,30,8,1,282,3,-0.6882392740832838,0.0
1.5,30,9,1,381,3,-0.01983985232585156,0.0
1.5,30,10,1,351,3,0.19140702388163705,0.0
1.5,30,11,1,377,3,0.40998118591298177,0.0
1.5,30,12,1,340,3,-0.6437285322729468,0.0
1.5,30,13,1,401,3,-0.6771130431704001,0.0
1.5,30,14,1,328,3,0.5418890343128417,0.0
1.5,30,15,1,319,2,0.12084503791055445,0.0
1.5,30,16,1,391,3,-0.6931151440828676,0.0
1.5,30,17,1,386,3,0.5458291396654129,0.0
1.5,30,18,1,429,1,0.825932539101695,0.0
1.5,30,19,1,286,3,-0.5196256107295792,0.0
1.5,30,20,1,370,3,-0.16390995336340317,0.0
1.5,30,21,1,376,2,0.31897779450491615,0.0
1.5,30,22,1,394,3,-0.21613088395490643,0.0
1.5,30,23,1,291,2,0.4931644298639324,0.0
1.5,30,24,1,341,1,0.3594999692396175,0.0
1.5,30,25,1,315,2,-0.4849498576594262,0.0
1.5,30,26,1,293,3,0.4285065821574894,0.0
1.5,30,27,1,294,3,0.6236859097377087,0.0
1.5,30,28,1,409,3,0.39446162572784815,0.0
1.5,30,29,1,275,2,-0.5608947757936608,0.0
1.5,30,30,1,335,3,-0.8133839027239488,0.0
1.5,30,31,1,419,3,-0.6116476231156194,0.0
1.5,30,32,1,345,3,0.38607766397878274,0.0
1.5,30,33,1,345,2,0.4266824914373455,0.0
1.5,30,34,1,325,3,-0.1315272682085272,0.0
1.5,30,35,1,326,3,-0.035418678379327925,0.0
1.5,30,36,1,283,1,0.23415500253631455,0.0
1.5,30,37,1,329,3,-0.9816381122057654,0.0
1.5,30,38,1,390,3,0.23372892679726812,0.0
1.5,30,39,1,418,3,-0.7579281548963284,0.0
1.5,30,40,1,426,2,0.048255296974786324,0.0
1.5,30,41,1,308,3,-0.8079878599192918,0.0
1.5,30,42,1,297,3,0.7305522314638095,0.0
1.5,30,43,1,271,3,0.6681079815667433,0.0
1.5,30,44,1,339,2,-0.4548841724105257,0.0
1.5,30,45,1,295,3,0.08494732732060678,0.0
1.5,30,46,1,370,2,0.5223900048618395,0.0
1.5,30,47,1,349,2,-0.27538956658823754,0.0
1.5,30,48,1,355,3,-0.5544479496904499,0.0
1.5,30,49,1,357,2,-0.04769003227097364,0.0
1.5,30,50,1,277,3,0.3380089666754866,0.0
1.5,30,51,1,323,3,0.6348965216796196,0.0
1.5,30,52,1,396,3,0.5861504284311929,0.0
1.5,30,53,1,327,3,0.9160905858654401,0.0
1.5,30,54,1,422,2,-0.49319355714448354,0.0
1.5,30,55,1,275,3,0.07593412929152082,0.0
1.5,30,56,1,402,2,-0.5936432084843323,0.0
1.5,30,57,1,386,1,-0.15386021425969537,0.0
1.5,30,58,1,477,2,-0.07957712660931385,0.0
1.5,30,59,1,325,2,0.5210777661578515,0.0
1.5,30,60,1,361,2,0.3034857845608652,0.0
1.5,30,61,1,374,2,-0.7839649443344467,0.0
1.5,30,62,1,580,3,-0.4827316750662587,0.0
1.5,30,63,1,407,3,-0.6308555925057363,0.0
1.5,30,64,1,429,2,-0.4445832241511443,0.0
1.5,30,65,1,286,3,0.268283005623287,0.0
1.5,30,66,1,277,2,0.029537430840429674,0.0
1.5,30,67,1,288,3,0.6921295612578167,0.0
1.5,30,68,1,397,3,0.43404943469652457,0.0
1.5,30,69,1,279,2,-0.7699242986509309,0.0
1.5,30,70,1,300,3,-0.6238383612600525,0.0
1.5,30,71,1,396,2,-0.1395158998107499,0.0
1.5,30,72,1,372,2,-0.03482985890681334,0.0
1.5,30,73,1,447,2,-0.9804769694515622,0.0
1.5,30,74,1,384,3,-0.28962227327759016,0.0
1.5,30,75,1,296,1,0.5076246757536557,0.0
1.5,30,76,1,272,2,0.11871245224436884,0.0
1.5,30,77,1,279,3,-0.18663429210072466,0.0
1.5,30,78,1,388,1,-0.5744533416559543,0.0
1.5,30,79,1,387,2,0.2558706117119716,0.0
1.5,30,80,1,305,2,-0.8577040525043534,0.0
1.5,30,81,1,577,3,-0.1177099560398435,0.0
1.5,30,82,1,319,1,0.11009106960143833,0.0
1.5,30,83,1,320,3,0.8494587459308015,0.0
1.5,30,84,1,362,3,0.5492708818566437,0.0
1.5,30,85,1,332,3,0.6676319396617373,0.0
1.5,30,86,1,275,3,0.6223106218285323,0.0
1.5,30,87,1,410,3,0.543365884609241,0.0
1.5,30,88,1,284,3,0.45623658046353305,0.0
1.5,30,89,1,321,3,0.21477893054743924,0.0
1.5,30,90,1,307,3,0.31495825682034845,0.0
1.5,30,91,1,338,3,-0.3643913160988642,0.0
1.5,30,92,1,280,3,0.548561289498642,0.0
1.5,30,93,1,300,3,-0.9239935608248638,0.0
1.5,30,94,1,310,3,-0.44026068748018526,0.0
1.5,30,95,1,399,3,-0.6669760847732135,0.0
1.5,30,96,1,371,3,0.835765474926344,0.0
1.5,30,97,1,492,3,-0.10531433600915745,0.0
1.5,30,98,1,342,2,0.8962046507523609,0.0
1.5,30,99,1,277,3,0.5101216335949017,0.0
1.5,40,0,1,1153,2,-0.8268031367860377,0.0
1.5,40,1,1,364,2,0.07557952529629508,0.0
1.5,40,2,1,816,3,-0.15727233913583846,0.0
1.5,40,3,1,1061,2,-0.5191295993606595,0.0
1.5,40,4,1,780,2,0.3112077153930376,0.0
1.5,40,5,1,654,2,-0.009562687845010116,0.0
1.5,40,6,1,485,1,0.5832676832916572,12.020249985183343
1.5,40,7,1,889,3,-0.5527570493463363,0.0
1.5,40,8,1,319,3,-0.7491837414901286,0.0
1.5,40,9,1,647,3,0.1880594433991017,21.227732553698765
1.5,40,10,1,1382,3,0.39561449808588806,0.0
1.5,40,11,1,575,3,-0.14554692410950665,0.0
1.5,40,12,1,2156,2,0.8615503240438518,82.83774045374861
1.5,40,13,1,4446,3,-0.6080813583521006,0.0
1.5,40,14,1,599,2,0.31035080464869,0.0
1.5,40,15,1,800,3,0.6573948600370761,0.9683371404713731
1.5,40,16,1,754,3,0.46580690837327343,0.0
1.5,40,17,1,440,2,0.9741599721457249,319.3662905268398
1.5,40,18,1,311,3,0.8777436697003381,18.0702720830376
1.5,40,19,1,705,3,0.9578194564047767,338.07709661193184
1.5,40,20,1,293,2,-0.611184914463471,0.0
1.5,40,21,1,298,2,-0.6415812831634933,0.0
1.5,40,22,1,544,3,-0.31466217900076515,0.0
1.5,40,23,1,360,1,0.14123200933576258,0.0
1.5,40,24,1,333,3,0.13714512241490107,0.0
1.5,40,25,1,477,2,0.3114790446457588,30.99163402067305
1.5,40,26,1,782,2,0.8986968928902478,12.806976454752148
1.5,40,27,1,1061,1,-0.42406601142209216,0.0
1.5,40,28,1,1625,3,-0.5964633712903911,0.0
1.5,40,29,1,1395,1,0.30825030178462326,9.253035156183866
1.5,40,30,1,350,2,-0.43993529495583766,0.0
1.5,40,31,1,608,3,-0.022923202897740677,0.0
1.5,40,32,1,782,3,0.7765886592181498,60.70541228161318
1.5,40,33,1,349,2,-0.19185407283445277,0.0
1.5,40,34,1,327,2,0.5155379802198661,173.984521217606
1.5,40,35,1,1324,3,-0.9599122169788638,0.0
1.5,40,36,1,311,3,0.3745048295995275,0.0
1.5,40,37,1,960,3,0.4621791232376864,183.43715805922264
1.5,40,38,1,869,2,-0.6221725933754383,0.0
1.5,40,39,1,454,3,0.0017611091618992773,0.0
1.5,40,40,1,586,3,0.19985284125083275,0.0
1.5,40,41,1,472,3,-0.07603363895211968,0.0
1.5,40,42,1,439,3,0.013668677361973941,0.0
1.5,40,43,1,343,3,0.014148637074573436,0.0
1.5,40,44,1,880,3,0.8630907510232705,46.98103572721112
1.5,40,45,1,324,3,0.4019458562459218,11.351682892381499
1.5,40,46,1,4561,1,0.7364191931935825,93.73226172362567
1.5,40,47,1,879,3,0.38397537202396576,7.665206460240392
1.5,40,48,1,4850,3,-0.2631543963307671,0.0
1.5,40,49,1,303,3,-0.5596406778158174,47.80006540693103
1.5,40,50,1,393,3,-0.11884303867814214,0.0
1.5,40,51,1,1034,3,0.38317074213433,0.0
1.5,40,52,1,574,3,0.740422620401731,403.5059973253546
1.5,40,53,1,636,3,-0.6303016809932283,0.0
1.5,40,54,1,332,3,-0.6706078977859337,0.0
1.5,40,55,1,1146,3,0.24721655103035398,0.0
1.5,40,56,1,301,3,0.46386267276313214,11.168654815703114
1.5,40,57,1,660,3,-0.07083666091951503,0.0
1.5,40,58,1,933,2,0.6394918768672402,24.169437502776336
1.5,40,59,1,737,3,0.06785491691372421,0.0
1.5,40,60,1,881,2,-0.48987980413779236,0.0
1.5,40,61,1,516,3,0.49754564185085415,75.20494029397729
1.5,40,62,1,616,2,0.6434912997420351,27.827056447586973
1.5,40,63,1,515,2,0.39995363959876307,15.679953774196976
1.5,40,64,1,788,3,0.056747038581132114,0.0
1.5,40,65,1,484,2,0.19205758361006797,1.288059531809803
1.5,40,66,1,948,3,0.48761199224689,0.0
1.5,40,67,1,495,2,0.11211283997632664,0.0
1.5,40,68,0,-1,0,0.7906474948425949,311.11496666712014
1.5,40,69,1,1138,1,-0.08408154486111477,0.0
1.5,40,70,1,619,3,-0.6680221609727014,0.0
1.5,40,71,1,628,3,0.46957959326471094,12.595063700988765
1.5,40,72,1,481,2,-0.6218633582916742,0.0
1.5,40,73,1,4754,2,0.24098580310581347,0.0
1.5,40,74,1,843,3,-0.600742771350724,0.0
1.5,40,75,1,374,1,0.61274495001607,0.1574742556964356
1.5,40,76,1,624,3,-0.39846115017277717,0.0
1.5,40,77,1,496,3,-0.5962894896927664,0.0
1.5,40,78,1,646,3,0.5368286819376411,59.26733991326824
1.5,40,79,1,428,2,0.812045162475174,17.93267106971645
1.5,40,80,1,1214,3,0.39380467249589673,0.0
1.5,40,81,1,651,2,0.9325093718525738,376.8192936896091
1.5,40,82,1,756,1,-0.4010167844286167,0.0
1.5,40,83,1,935,2,-0.5511707366715125,0.0
1.5,40,84,1,1899,2,0.8214875671980552,4.808760708095
1.5,40,85,1,707,3,-0.370297729664134,0.0
1.5,40,86,1,692,3,0.2522594316770476,50.34008682545657
1.5,40,87,1,1080,3,-0.8601887678730192,0.0
1.5,40,88,1,1278,3,-0.6903682277053128,0.0
1.5,40,89,1,418,3,0.26498588790737937,0.0
1.5,40,90,1,754,3,0.2537303868416773,0.0
1.5,40,91,1,361,3,0.9948008762938918,352.2366411798977
1.5,40,92,1,773,1,0.8604791704830382,4.788205255549905
1.5,40,93,1,742,2,0.9485391054471211,57.95246158069523
1.5,40,94,0,-1,0,0.9420947345418464,389.8920149819331
1.5,40,95,1,294,3,0.8752872936612063,9.158158452877553
1.5,40,96,1,302,2,0.10221360276207914,0.0
1.5,40,97,1,1556,3,0.9957795768066059,407.6308020420324
1.5,40,98,1,799,3,-0.4635300372739625,0.0
1.5,40,99,1,344,3,0.999999,295.25697215174625
1.5,50,0,0,-1,0,0.9835188234723327,962.9482461649721
1.5,50,1,0,-1,0,0.9996079654269183,928.8958119751917
1.5,50,2,0,-1,0,0.9996401121584768,978.9198195415728
1.5,50,3,0,-1,0,0.9993394896268719,967.7379833802615
1.5,50,4,0,-1,0,0.962781365020722,963.0122153150761
1.5,50,5,0,-1,0,0.9855953396101682,976.1136698757119
1.5,50,6,0,-1,0,0.9337195526308842,961.063704347112
1.5,50,7,0,-1,0,0.999999,966.559503698617
1.5,50,8,0,-1,0,0.9914541531011875,961.6376213034937
1.5,50,9,0,-1,0,0.9882956906469859,959.9348981306604
1.5,50,10,0,-1,0,0.07348242066223301,954.1001716792716
1.5,50,11,0,-1,0,0.999999,942.8884058139695
1.5,50,12,1,402,3,0.9994682397042844,967.4042857506861
1.5,50,13,0,-1,0,0.8758794950834967,949.7009085022825
1.5,50,14,0,-1,0,0.66310774706243,959.9812654476019
