level,J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth,final_EC,minsky_count
L3,0.5,50,28,1,429,2,-0.19076298985319579,0.0,0.44558862091655627,1
L3,0.5,50,29,1,445,2,0.04698238376858383,0.06745659463384845,0.1539871713275745,3
L3,0.5,50,30,1,650,2,-0.6484081790714535,0.0,0.10063798938875634,1
L3,0.5,50,31,1,547,2,0.4665306441882646,7.656698739363932,0.08518497916365725,1
L3,0.5,50,32,1,511,2,0.4828091463052202,0.11295219451844082,0.4121670247601104,1
L3,0.5,50,33,1,409,3,-0.10477195641033123,0.0,0.5506306372606673,1
L3,0.5,50,34,1,555,2,0.36939163973091493,0.345304435425833,0.36326274539049064,3
L3,0.5,50,35,1,386,3,-0.3785082798101208,0.0,0.17562094210512372,8
L3,0.5,50,36,1,352,3,-0.1960848665720571,0.0,0.42422138378338803,1
L3,0.5,50,37,1,416,3,-0.30783574481974585,0.0,0.5160879481090342,14
L3,0.5,50,38,1,488,2,0.061207911930920254,0.0,0.43010480330588063,1
L3,0.5,50,39,1,302,2,0.669792169999568,2.4458079019660808,0.15797704251426645,12
L3,0.5,50,40,1,421,2,-0.5580525692857945,0.0,0.1020833683883482,20
L3,0.5,50,41,1,1033,2,0.31513540153951397,0.635802652863171,0.11033061734256129,6
L3,0.5,50,42,1,397,3,0.136027870440236,0.0,0.7700557805009693,13
L3,0.5,50,43,1,389,3,0.3293935581480595,0.6596068456517694,0.0917709803643781,10
L3,0.5,50,44,1,447,2,-0.41446653469291783,0.0,0.10006236157676222,1
L3,0.5,50,45,1,404,2,0.1124032872726421,0.0,0.8341386179233142,1
L3,0.5,50,46,1,493,2,0.4060079565274036,0.0,0.18139619846044996,1
L3,0.5,50,47,1,380,2,-0.10247865694957145,0.0,0.15618045261426847,3
L3,0.5,50,48,1,459,3,0.646867491302929,1.418883619425068,0.19355407824646245,1
L3,0.5,50,49,1,365,3,-0.08185284493016642,0.0,0.8255127130429153,12
L3,0.5,50,50,1,416,3,-0.2632098786531505,0.0,0.11550093384402224,1
L3,0.5,50,51,1,490,3,-0.11338865407157742,0.0,0.8299629997952012,1
L3,0.5,50,52,1,586,3,0.23396154810612135,0.0,0.8309346436541185,1
L3,0.5,50,53,1,499,3,-0.31779770035257837,0.0,0.10885877991494589,1
L3,0.5,50,54,1,594,2,-0.3428320143918754,0.0,0.4352868618743273,1
L3,0.5,50,55,1,417,3,-0.6365358196160524,0.0,0.07386429757320215,24
L3,0.5,50,56,1,497,3,-0.2046088556007275,0.0,0.08633677833766161,2
L3,0.5,50,57,1,647,2,0.5074685555735712,0.9225446519943838,0.12282099395586775,1
L3,0.5,50,58,1,622,3,-0.0789164369238333,0.0,0.3664463295018173,7
L3,0.5,50,59,1,631,2,-0.7484476944304655,0.0,0.36756698767124063,9
L3,0.5,50,60,1,410,2,-0.08642554481015427,0.0,0.12044130845675279,21
L3,0.5,50,61,1,357,3,0.2564131403160508,0.0,0.19627549736819214,14
L3,0.5,50,62,1,555,3,0.730074123034305,3.1845400840398264,0.0720904113826536,1
L3,0.5,50,63,1,431,2,0.7326850992637393,4.685635127067689,0.08077811566959821,5
L3,0.5,50,64,1,456,2,0.3234002479352135,4.827015307749953,0.2032354630084056,1
L3,0.5,50,65,1,499,3,-0.04349572976480069,0.0,0.7396147070978897,1
L3,0.5,50,66,1,397,2,0.3541255286049284,0.15188917046131678,0.13718840966327905,1
L3,0.5,50,67,1,431,3,0.27069473106373004,0.0,0.36698747968046014,7
L3,0.5,50,68,1,510,2,-0.25231066467064794,0.0,0.11295719171800582,1
L3,0.5,50,69,1,622,3,-0.1710539985734057,0.0,0.3185665291294616,11
L3,0.5,50,70,1,518,3,0.02328143713423364,0.0,0.5666640451797944,1
L3,0.5,50,71,1,675,2,-0.0587205235198591,0.0,0.31313080658668213,1
L3,0.5,50,72,1,485,3,0.18509739114779805,0.0,0.20867956949150035,1
L3,0.5,50,73,1,542,2,0.2506054309969436,0.0,0.6541218146668119,12
L3,0.5,50,74,1,356,2,-0.17355585917591937,0.0,0.7859256236403455,1
L3,0.5,50,75,1,315,3,0.08790424371427488,0.0,0.374622157304383,8
L3,0.5,50,76,1,506,2,-0.6892288094264981,0.0,0.07634789410818828,1
L3,0.5,50,77,1,378,2,-0.08338075943124738,0.0,0.38412511894980444,1
L3,0.5,50,78,1,456,2,-0.6730901916398545,0.0,0.07182879447493098,1
L3,0.5,50,79,1,450,2,0.4212954659984598,1.685578850383264,0.14733582960779198,1
L3,0.5,50,80,1,519,2,-0.19625153592467276,0.0,0.11218026124063174,1
L3,0.5,50,81,1,451,3,-0.25237185026288855,0.0,0.19792791245246816,1
L3,0.5,50,82,1,459,3,-0.34954387419881816,0.0,0.35977903019074653,1
L3,0.5,50,83,1,432,3,-0.6270677906988273,0.0,0.09818119880420058,1
L3,0.5,50,84,1,593,3,0.3744227463667198,0.0,0.12239620368619487,1
L3,0.5,50,85,1,618,2,-0.5194283458591,0.0,0.10377342004218919,18
L3,0.5,50,86,1,638,2,0.5404037235776372,5.180432632801143,0.07619500617997736,1
L3,0.5,50,87,1,608,2,-0.25330755987200254,0.0,0.19279147068599295,1
L3,0.5,50,88,1,490,2,0.621710683238294,14.75381256011756,0.06460543775312252,1
L3,0.5,50,89,1,511,2,-0.412192234275569,0.0,0.3894576948220624,1
L3,0.5,50,90,1,501,2,0.2510635976510904,0.0,0.17890862295127696,1
L3,0.5,50,91,1,654,3,-0.4518676569269686,0.0,0.1532675451789088,4
L3,0.5,50,92,1,445,2,-0.3152498463298927,0.0,0.16491004873471043,4
L3,0.5,50,93,1,822,2,0.5258900829050225,4.018922544887821,0.08757880806742588,2
L3,0.5,50,94,1,716,3,0.34220880764638556,0.8768607880424139,0.09716177390024874,1
L3,0.5,50,95,1,434,2,0.7474335684822269,2.923178914437219,0.0695916935659197,1
L3,0.5,50,96,1,624,3,0.17565882670954502,0.0,0.20772776020897735,2
L3,0.5,50,97,1,555,3,0.09314264537694915,5.776149369332393,0.118338032483511,1
L3,0.5,50,98,1,544,3,-0.27281921053563396,0.0,0.08672935179273625,3
L3,0.5,50,99,1,418,3,-0.44807296022560955,0.0,0.08376648620009504,1
L3,0.5,60,0,1,947,2,-0.146872683797368,0.0,0.11017298728539444,1
L3,0.5,60,1,1,1485,3,0.4998448329841814,16.989575459435912,0.09815041017571499,1
L3,0.5,60,2,1,1202,3,0.07897931597254072,19.330856526162563,0.12216950634060404,1
L3,0.5,60,3,1,1492,2,0.1691023142931929,15.099287852798032,0.11567573076804488,1
L3,0.5,60,4,1,399,3,0.3633674714910934,20.264058721065645,0.0987551665096429,4
L3,0.5,60,5,1,851,3,0.6134386409134681,17.54908151551129,0.0876947216935454,1
L3,0.5,60,6,1,1223,2,0.622536718989661,4.71464592305991,0.24599329362322894,2
L3,0.5,60,7,1,414,2,-0.621743331458916,0.0,0.11396449374625585,3
L3,0.5,60,8,1,1006,3,0.3453514043954708,0.247563803129772,0.20434635700555231,1
L3,0.5,60,9,1,423,2,0.40962585123057166,0.3805834451383934,0.9251606300701878,3
L3,0.5,60,10,1,931,2,0.03610402380559516,13.764369243732867,0.15860680875446206,1
L3,0.5,60,11,1,821,2,0.39888539824379765,28.585332539199808,0.08966968144532614,1
L3,0.5,60,12,1,511,3,-0.39272021106685073,7.536861960220545,0.7069421520099795,2
L3,0.5,60,13,1,1432,3,0.6046072054321331,24.01521958559355,0.06603069648724173,1
L3,0.5,60,14,1,460,3,-0.8444688491117852,0.0,0.060502170852130374,1
L3,0.5,60,15,1,685,2,-0.7143634361260547,0.0,0.06948044255444834,1
L3,0.5,60,16,1,616,2,0.12246409444768004,1.154353833359473,0.6637023812302241,1
L3,0.5,60,17,1,1287,2,0.011881581882983328,0.0,0.6670968626943942,1
L3,0.5,60,18,1,1004,2,-0.606555000761231,0.0,0.07758536601904223,1
L3,0.5,60,19,1,788,2,0.7018347798186739,14.63049478336456,0.0996549428055357,1
L3,0.5,60,20,1,1975,3,-0.08633427557709368,0.0,0.1938876725265097,1
L3,0.5,60,21,1,618,3,-0.3446907821575822,0.0,0.08571708122487957,1
L3,0.5,60,22,1,1824,2,-0.2352251269121917,0.0,0.8582447618084831,1
L3,0.5,60,23,1,1246,2,-0.052655533001277434,9.842286543680304,0.14470802475466588,1
L3,0.5,60,24,1,2189,2,0.3603991170463845,16.064496327858382,0.08327228997953401,1
L3,0.5,60,25,1,394,3,-0.10294040758507586,0.0,0.6829888495285771,1
L3,0.5,60,26,1,827,3,0.21704474252015454,49.52120922833749,0.20917227178252004,1
L3,0.5,60,27,1,1095,3,0.0688458886700785,0.0,0.8731476861495232,3
L3,0.5,60,28,1,883,2,0.3135954794796766,0.17953028609386834,0.290535870073879,4
L3,0.5,60,29,1,1700,2,0.22348696214752267,0.5935994919915002,0.477502118159108,1
L3,0.5,60,30,1,1742,3,-0.4904052139808478,0.0,0.11916635386761071,1
L3,0.5,60,31,1,442,3,0.04110411431241354,0.0,0.655256256628106,1
L3,0.5,60,32,1,1023,3,-0.49798808182338494,0.0,0.10336702850673733,3
L3,0.5,60,33,1,1021,3,0.3571447463661005,0.5293015451027592,0.4553284642317741,1
L3,0.5,60,34,1,1285,3,-0.29184673838889036,0.0,0.17567564511160633,1
L3,0.5,60,35,1,1032,2,0.33579432947970284,1.0569209676895315,0.5073423858041798,1
L3,0.5,60,36,1,830,3,-0.6013293715144865,0.0,0.12569763576161436,1
L3,0.5,60,37,1,992,3,-0.1616965717487461,6.644374511801375,0.7619499023708157,1
L3,0.5,60,38,1,897,2,-0.5858684802828262,0.0,0.08240537307210886,1
L3,0.5,60,39,1,1562,2,0.7774285964868015,45.38052099656284,0.06976793116014021,1
L3,0.5,60,40,1,1200,2,-0.012624912628206742,0.0,0.607889034828695,1
L3,0.5,60,41,1,1557,3,-0.3094792587099922,0.0,0.13979191115654963,1
L3,0.5,60,42,1,1804,3,-0.08806363705947821,100.19403159014655,0.2379176532257323,1
L3,0.5,60,43,1,895,2,0.1915816386737438,10.603647162157577,0.10906932322347597,1
L3,0.5,60,44,1,853,2,-0.027548336326415204,25.965489604089022,0.335386292453385,1
L3,0.5,60,45,1,516,3,0.4106402442039788,38.835712580665806,0.07274830991608566,1
L3,0.5,60,46,1,732,2,-0.5244171384446084,0.0,0.86485596024797,1
L3,0.5,60,47,1,701,2,0.2535576886226495,15.604542691568051,0.09316102558491354,1
L3,0.5,60,48,1,742,2,0.12186717149765854,15.912650700375792,0.29705169587105534,1
L3,0.5,60,49,1,780,3,-0.15211512572431501,0.0,0.75344196514818,1
L3,0.5,60,50,1,685,3,-0.6921222111473784,43.67699173009285,0.07552980646545017,1
L3,0.5,60,51,1,1762,3,-0.7470060389912165,0.0,0.08272175617639184,1
L3,0.5,60,52,1,543,3,0.4993071987808374,15.815850829752373,0.3230679850969971,3
L3,0.5,60,53,1,458,2,-0.08720108519409733,4.085740971777015,0.17753319879263765,3
L3,0.5,60,54,1,1038,2,0.24274722526240256,23.92765426200103,0.5069350381149739,1
L3,0.5,60,55,1,426,2,-0.34621117163486936,0.0,0.10364509635315282,1
L3,0.5,60,56,1,691,2,0.3142266491980177,8.204465538341664,0.1620388752741173,1
L3,0.5,60,57,1,844,3,-0.17236533245001787,35.46203719285786,0.3153228084466071,1
L3,0.5,60,58,1,1499,3,0.062468121615353034,53.07284811565706,0.2949316554445532,2
L3,0.5,60,59,1,825,2,-0.5298486016233181,0.0,0.32619671664377275,1
L3,0.5,60,60,1,808,2,-0.3969289524232423,28.36665075351948,0.2108213952495069,1
L3,0.5,60,61,1,1678,2,-0.4433640874732756,0.0,0.08924989814813573,1
L3,0.5,60,62,1,1215,3,-0.5090543975502204,0.0,0.08003635409076734,1
L3,0.5,60,63,1,831,3,0.10319224648865391,11.011719839166016,0.8472377493419531,1
L3,0.5,60,64,1,475,2,0.8958661195363478,25.178610428663575,0.060645345991675904,4
L3,0.5,60,65,1,589,2,0.44308776130947947,32.01988917499574,0.07828647319469585,2
L3,0.5,60,66,1,1085,2,0.00711065378273501,1.021188540167388,0.5146351393929548,4
L3,0.5,60,67,1,1398,2,0.5070357231400505,2.2981622992598334,0.44692219029488867,2
L3,0.5,60,68,1,718,2,-0.49321235303988037,0.0,0.09705307551643125,1
L3,0.5,60,69,1,891,3,0.15132255880032527,0.38281249569607034,0.8735651209081361,1
L3,0.5,60,70,1,1188,3,-0.4190652489062961,0.0,0.07379361483650954,1
L3,0.5,60,71,1,753,3,0.12646876548304786,0.0,0.39725566457336914,1
L3,0.5,60,72,1,714,2,0.36838252447247466,4.431482765068985,0.14094634224801839,1
L3,0.5,60,73,1,527,2,0.16214339625902874,0.8601168765940072,0.5179040296016924,1
L3,0.5,60,74,1,1535,3,-0.2008419440106812,0.0,0.14606483113585617,1
L3,0.5,60,75,1,512,2,0.1873097045878937,10.097755606064322,0.7682719081381969,3
L3,0.5,60,76,1,845,3,0.05889233716345922,7.7469833500904235,0.4764237038590219,1
L3,0.5,60,77,1,678,2,0.1401375867753507,0.0,0.4634566169691317,1
L3,0.5,60,78,1,2322,3,-0.10182528356300843,12.269484917974529,0.17694319897831928,1
L3,0.5,60,79,1,656,3,0.17303140478160392,7.239155278550415,0.11269117164479182,1
L3,0.5,60,80,1,1811,3,-0.2654934738151714,0.0,0.1775339914102865,1
L3,0.5,60,81,1,1114,2,-0.18318815088359736,0.0,0.18294985163024907,1
L3,0.5,60,82,1,640,2,0.2302460287044891,65.01866849695212,0.08398077164924193,1
L3,0.5,60,83,1,373,3,-0.0637664766748827,0.0,0.886213162998643,3
L3,0.5,60,84,1,769,3,-0.04240589256334132,0.0,0.24195837567465509,1
L3,0.5,60,85,1,496,3,0.07475776654283535,28.113132696051743,0.13925731161253843,1
L3,0.5,60,86,1,1247,3,0.8738422037220872,49.03022870714092,0.05947144714507655,1
L3,0.5,60,87,1,566,2,-0.40228129632164644,0.0,0.870419155504407,1
L3,0.5,60,88,1,1520,3,-0.21016942292376034,0.0,0.7621556973611157,1
L3,0.5,60,89,1,1550,2,0.19143055371264647,5.811466254560535,0.27516482196211234,1
L3,0.5,60,90,1,1939,3,0.43018512550426063,0.9431270996931724,0.31047936895374595,1
L3,0.5,60,91,1,1801,3,0.16530895221287925,0.0,0.3637060795400916,3
L3,0.5,60,92,1,770,3,-0.6175688098151217,5.396394923250072,0.71642380210259,1
L3,0.5,60,93,1,2602,3,-0.02175975240701271,18.964977238591587,0.2471935860217214,1
L3,0.5,60,94,1,622,3,-0.058712318475644176,0.0,0.42829707157437985,1
L3,0.5,60,95,1,981,3,-0.3187150307960525,0.0,0.13087153407570404,1
L3,0.5,60,96,1,1075,2,-0.059903302655486365,0.0,0.18155834765368215,1
L3,0.5,60,97,1,2570,2,-0.5459081426466041,0.0,0.10776869856604811,1
L3,0.5,60,98,1,851,2,0.44190581876634594,13.494850934170424,0.09270846950768373,1
L3,0.5,60,99,1,1948,2,0.011401214676720905,0.0,0.5323025710388963,2
L3,0.5,70,0,1,998,2,-0.09854439999415752,50.90025429202029,0.3769818827984704,1
L3,0.5,70,1,1,9867,2,-0.052384348837269334,83.37029079038567,0.1666951323255388,1
L3,0.5,70,2,0,-1,0,-0.18656950657786084,379.23353685995517,0.7771712297247225,1
L3,0.5,70,3,1,1457,3,-0.5907116517665749,0.0,0.06995667287507731,1
L3,0.5,70,4,0,-1,0,-0.3981816598670369,247.94029684336857,0.08747214777274835,1
L3,0.5,70,5,0,-1,0,0.14490956454536316,357.3672485167385,0.11060718419754764,1
L3,0.5,70,6,1,773,3,0.17150259391380265,194.6650381893058,0.18406883117812375,1
L3,0.5,70,7,0,-1,0,0.15876959227767484,253.3649239561606,0.7805245776801227,1
L3,0.5,70,8,0,-1,0,0.6007940500838268,396.0105819940862,0.08154533118076185,1
L3,0.5,70,9,1,16408,3,-0.07032313402040462,321.5693881151797,0.6700726341795962,1
L3,0.5,70,10,1,5839,2,0.03944714930970153,211.42341374599474,0.16484587456754074,1
L3,0.5,70,11,1,6212,3,-0.2830540752238107,0.0,0.1759396437338016,1
L3,0.5,70,12,1,2050,2,-0.1106783990456893,218.36530796306675,0.854606406055778,1
L3,0.5,70,13,0,-1,0,0.35429523034852456,332.16302763311893,0.35672800060413606,1
L3,0.5,70,14,1,1738,3,-0.30840397233505457,86.112921105325,0.1289392372758556,1
L3,0.5,70,15,1,16818,2,0.07163261040814757,135.76998476792954,0.1772090018941557,1
L3,0.5,70,16,1,9020,3,-0.16568178024542426,1.7141185512695833,0.7471254520860431,1
L3,0.5,70,17,1,9314,3,-0.39216416831750395,15.108060903671756,0.4852238870321099,1
L3,0.5,70,18,1,14072,2,-0.7414187508825855,64.33200801891574,0.09437807058016637,1
L3,0.5,70,19,0,-1,0,0.4123526728893543,375.3049376973598,0.24959523682802667,1
L3,0.5,70,20,1,952,2,-0.3243944608708492,220.53872485360534,0.1091086224735663,1
L3,0.5,70,21,1,410,2,0.4412593351440051,418.82992553082204,0.15932660382392805,2
L3,0.5,70,22,0,-1,0,0.07105326799346584,269.3741663281085,0.0916337727002512,1
L3,0.5,70,23,1,6520,2,0.4890003276595297,167.39699228569356,0.31930883520849623,1
L3,0.5,70,24,1,19042,2,0.045937564192296124,37.750457388722694,0.10951854438694544,1
L3,0.5,70,25,1,3147,2,0.6777012296448542,349.6198284020898,0.08741858010404256,1
L3,0.5,70,26,1,9767,3,0.02093792616896903,393.4064140851653,0.8387072548954284,1
L3,0.5,70,27,1,7368,2,0.45185298403889196,28.75669302732094,0.861661234389378,1
L3,0.5,70,28,1,8501,3,0.4157862099904703,231.4778209749427,0.1426590167128107,1
L3,0.5,70,29,0,-1,0,0.5974195518111789,318.30942950308855,0.072634107160426,1
L3,0.5,70,30,1,1066,2,0.6653220172662897,215.23332848384027,0.12405249642853786,1
L3,0.5,70,31,0,-1,0,-0.17905866985230434,242.68976471214063,0.7519617952694717,1
L3,0.5,70,32,1,3231,3,0.11987534402480475,82.97087900696732,0.14986834486290015,1
L3,0.5,70,33,1,7513,2,0.303689766280184,216.27503150791972,0.4493867153003122,1
L3,0.5,70,34,0,-1,0,0.7988400213735652,420.83405736791383,0.07406347944644552,1
L3,0.5,70,35,1,3664,2,-0.06742503821188249,190.66045926177418,0.8453963255856323,1
L3,0.5,70,36,1,1159,3,-0.6753744703273293,136.1636662163412,0.082573807018087,1
L3,0.5,70,37,1,3700,3,0.6486515116396602,274.89147576136963,0.07492234667821916,1
L3,0.5,70,38,1,9562,3,0.11841758582160226,91.10284377225143,0.47972589604716354,1
L3,0.5,70,39,0,-1,0,0.3142978238468984,167.07560413892298,0.6754314382873531,1
L3,0.5,70,40,0,-1,0,-0.028348696600780134,117.91722913022606,0.8514823801419636,1
L3,0.5,70,41,1,4979,3,-0.02086835943681413,169.20839956965887,0.15007007323778287,1
L3,0.5,70,42,1,16052,3,0.2869004521005681,312.34948188150315,0.10367630467475657,1
L3,0.5,70,43,0,-1,0,0.4257186137644763,367.86234869403364,0.08540395678388767,1
L3,0.5,70,44,0,-1,0,0.7316673953457072,212.42063379707616,0.1725581417427775,1
L3,0.5,70,45,1,672,2,0.2088896180697655,343.5535955871682,0.11967150681323942,1
L3,0.5,70,46,1,3698,3,0.011107841557330966,45.33189820397291,0.7795930566095984,1
L3,0.5,70,47,0,-1,0,0.37506624085261103,287.3575363224057,0.33680329395548775,1
L3,0.5,70,48,1,11866,3,0.28782374363906815,288.7211517728361,0.11984485711945914,1
L3,0.5,70,49,1,11400,2,0.1267997326228328,246.6243060212259,0.1841916028053661,1
L3,0.5,70,50,1,2404,3,0.28527370566430804,179.4096370683241,0.11637249287935586,1
L3,0.5,70,51,1,1012,2,0.4783301121324103,191.05937042529877,0.34584254260071035,2
L3,0.5,70,52,1,2564,3,0.3115118588008935,321.0365411526249,0.19542501972299448,1
L3,0.5,70,53,0,-1,0,0.3277047343890301,330.014615549361,0.20248727860100113,1
L3,0.5,70,54,1,5312,3,0.3524370372457679,445.6999222533864,0.08093175722451895,1
L3,0.5,70,55,1,18292,2,-0.5301733723031682,16.48294312862709,0.11208581061141039,1
L3,0.5,70,56,0,-1,0,-0.3244669274300769,68.6334003865899,0.09718865328978013,1
L3,0.5,70,57,0,-1,0,-0.5528495632623744,80.15978160489523,0.07053408679727298,1
L3,0.5,70,58,1,5036,3,-0.3817335463774102,0.0,0.10541251228369118,1
L3,0.5,70,59,1,17450,3,0.9430414890721852,67.91015479882756,0.06895392772441847,1
L3,0.5,70,60,1,13992,3,-0.599651805401999,0.0,0.08045328838638117,1
L3,0.5,70,61,0,-1,0,0.6759027112043424,327.9009040630616,0.09451241724021571,1
L3,0.5,70,62,1,2465,3,-0.3769632164119579,54.61140530209974,0.6453862501972601,1
L3,0.5,70,63,1,4468,2,0.3178154050703219,293.56345281956607,0.3750942993880486,1
L3,0.5,70,64,1,3659,2,-0.028023288625762588,71.12432395958048,0.2682394955725931,1
L3,0.5,70,65,1,2759,2,-0.1799853715383096,174.57159541524683,0.18621559499981422,1
L3,0.5,70,66,1,16450,3,0.24500612067669547,166.77960103243487,0.11833209216366945,1
L3,0.5,70,67,1,3893,3,0.30461108687528254,132.01038536764085,0.8652671581201284,1
L3,0.5,70,68,1,8109,2,0.3139422003515199,129.38693588591204,0.26013960948089243,1
L3,0.5,70,69,0,-1,0,0.25179436731700217,244.1586283086376,0.14458281725434238,1
L3,0.5,70,70,1,3359,3,0.5263746626794907,324.16937989584306,0.07177961322434918,1
L3,0.5,70,71,0,-1,0,0.5863858618531672,328.5572611153885,0.06760411392067019,1
L3,0.5,70,72,1,9715,2,0.41179201071697336,50.09806136969111,0.11249884748146295,1
L3,0.5,70,73,0,-1,0,0.48073676093420936,35.269086028318746,0.24709058776578433,1
L3,0.5,70,74,0,-1,0,0.7221744339625642,288.7824652165613,0.4476394912204946,1
L3,0.5,70,75,1,5517,2,0.016765918585571554,37.29899181903343,0.1489653103011254,1
L3,0.5,70,76,1,15228,3,0.19533748024547126,72.58476318470355,0.1314057969911528,1
L3,0.5,70,77,1,3204,2,0.5461746447984741,526.2378352713038,0.10500356168215354,1
L3,0.5,70,78,1,11909,3,0.17094537313454955,231.8435252426917,0.0961170792739759,1
L3,0.5,70,79,1,14233,3,0.3531434919094514,6.016935285903227,0.7404739135977538,1
L3,0.5,70,80,0,-1,0,-0.13294826390162096,345.07162825210247,0.2594961147844169,1
L3,0.5,70,81,1,2641,2,0.7032220192320249,9.751882736415652,0.2508176623130824,1
L3,0.5,70,82,1,3931,2,0.3982609797111871,267.25074394369784,0.8304642615205036,1
L3,0.5,70,83,1,9502,2,0.7221998739808347,218.86070774940595,0.08826580727094877,1
L3,0.5,70,84,1,9414,2,-0.09542967813984919,285.7610724497722,0.14796610114890915,1
L3,0.5,70,85,0,-1,0,0.0018613298458741087,268.1799580346351,0.27437328869927413,1
L3,0.5,70,86,1,1882,2,-0.15072800656071048,246.56977035023752,0.3861747155621697,1
L3,0.5,70,87,1,1380,3,0.01501514103699092,332.46090527319546,0.15452673684968019,1
L3,0.5,70,88,0,-1,0,0.5742487151392576,288.0605839317803,0.12545875026621378,1
L3,0.5,70,89,0,-1,0,0.05821412283437446,126.79495381844866,0.7366738041528651,1
L3,0.5,70,90,0,-1,0,0.68344401856209,295.4768912945197,0.06431618326506065,1
L3,0.5,70,91,1,6861,2,0.5323377964318026,355.95199317728947,0.8791097250467653,1
L3,0.5,70,92,1,1039,3,-0.2673397677929995,53.176830329853104,0.0998050376176571,1
L3,0.5,70,93,1,3185,3,0.6849032009449814,485.8798952044639,0.06595072711766867,1
L3,0.5,70,94,1,2489,2,0.26184157337198827,120.66407271452718,0.14312642383810226,1
L3,0.5,70,95,0,-1,0,0.6515111819162206,301.95276315894597,0.06979224339223306,1
L3,0.5,70,96,1,11985,2,-0.36317879916764606,217.17314627983444,0.1486359838892118,1
L3,0.5,70,97,1,13642,2,-0.14457422137028,211.0287941708139,0.8358533790106298,1
L3,0.5,70,98,1,15378,2,0.4909561767753637,156.45925967011723,0.40940983299595274,1
L3,0.5,70,99,0,-1,0,0.08689231311893493,410.15627612519063,0.1247288105202951,1
L3,0.5,80,0,0,-1,0,0.30788958083111495,827.8414905309634,0.11535214576362571,1
L3,0.5,80,1,0,-1,0,0.15387205750308194,750.8969765973276,0.44642180409018883,1
L3,0.5,80,2,0,-1,0,0.6986213138743833,834.4275422365189,0.06280006929649894,1
L3,0.5,80,3,0,-1,0,-0.0894314874924029,759.1738563922778,0.2726915272939189,1
L3,0.5,80,4,0,-1,0,0.8163349966123213,830.037435292011,0.08003998062904849,1
L3,0.5,80,5,0,-1,0,0.11947282457823732,771.3642571453395,0.19869306443988577,1
L3,0.5,80,6,0,-1,0,0.30808343796687404,788.259852890795,0.09026095134516522,1
L3,0.5,80,7,0,-1,0,0.4856327214864924,750.0378330866728,0.07317335288530716,1
L3,0.5,80,8,0,-1,0,-0.07348742120024165,747.9218403104458,0.1874115643767639,1
L3,0.5,80,9,0,-1,0,0.25773864909080035,728.4528436859272,0.10088408317223227,1
L3,0.5,80,10,0,-1,0,-0.1913770565024976,732.9479237502107,0.21879302432180137,1
L3,0.5,80,11,0,-1,0,0.40516120769508224,854.8816981849549,0.07973416891208635,1
L3,0.5,80,12,0,-1,0,0.6566175173661696,764.5840656584307,0.06176240117701851,1
L3,0.5,80,13,0,-1,0,0.0949508857717426,789.9751397773841,0.8319666874983307,1
L3,0.5,80,14,0,-1,0,0.2780874433346297,635.7825666520579,0.8261536228124341,1
L3,0.5,80,15,0,-1,0,0.5709307570755764,731.9846808446936,0.08321232510981781,1
L3,0.5,80,16,0,-1,0,0.6518005889944907,785.501699825134,0.0703650635672831,1
L3,0.5,80,17,0,-1,0,0.4348503035811851,741.0384327663861,0.37454726981354924,1
L3,0.5,80,18,0,-1,0,0.004549825709239619,745.6141403570523,0.15287652266857374,1
L3,0.5,80,19,0,-1,0,0.466009415033268,709.2703275142107,0.10583823599963417,1
L3,0.5,80,20,0,-1,0,0.7614382580331532,838.8414663391412,0.07262976489854352,1
L3,0.5,80,21,0,-1,0,0.23808827070114122,752.0721492625626,0.2033778803908914,1
L3,0.5,80,22,0,-1,0,0.15712176903552427,830.1875977751853,0.13957715409948618,1
L3,0.5,80,23,0,-1,0,0.7273921553327118,692.265301679562,0.08685291143537131,1
L3,0.5,80,24,0,-1,0,0.20395039768647538,797.2471641949065,0.09083562300174924,1
L3,0.5,80,25,0,-1,0,0.34256165504174063,846.3262411796443,0.15019832066955355,1
