schedule,mult,seed_idx,collapsed,collapse_step,collapse_J,collapse_type,final_m,final_wealth
exponential,100,10,0,-1,,0,0.999999,3457.8735679703855
exponential,100,11,0,-1,,0,0.954238139228417,3478.313421212481
exponential,100,12,0,-1,,0,0.999999,3464.5789317705494
exponential,100,13,0,-1,,0,0.9938372784987594,3489.135090107886
exponential,100,14,0,-1,,0,0.948122638311453,3484.7286959045837
exponential,100,15,0,-1,,0,0.9999116824663955,3477.0847181447234
exponential,100,16,0,-1,,0,0.9998998174316692,3456.113256086782
exponential,100,17,0,-1,,0,0.999999,3484.8771707016963
exponential,100,18,0,-1,,0,0.9984811619735074,3431.963860319881
exponential,100,19,0,-1,,0,0.9999474728234398,3449.0370341915727
exponential,100,20,0,-1,,0,0.999999,3417.3274051228177
exponential,100,21,0,-1,,0,0.999999,3459.8012570430897
exponential,100,22,0,-1,,0,0.999999,3470.1465530869905
exponential,100,23,0,-1,,0,0.8786724255418329,3479.038836253971
exponential,100,24,0,-1,,0,0.9987933660956472,3464.822908079098
exponential,100,25,0,-1,,0,0.999999,3471.6375394267898
exponential,100,26,0,-1,,0,0.999999,3452.2458892745244
exponential,100,27,0,-1,,0,0.9505875721193414,3461.651302899053
exponential,100,28,0,-1,,0,0.999999,3472.4265193249385
exponential,100,29,0,-1,,0,0.999999,3470.5308655991944
exponential,100,30,0,-1,,0,0.9997487615546714,3474.73356796732
exponential,100,31,0,-1,,0,0.8876118137453473,3439.80034816396
exponential,100,32,0,-1,,0,0.9999475395770961,3433.5584804163404
exponential,100,33,0,-1,,0,0.61000132576885,3443.141982469873
exponential,100,34,0,-1,,0,0.999999,3469.428238665403
exponential,100,35,0,-1,,0,0.999999,3480.6721705013397
exponential,100,36,0,-1,,0,0.999999,3444.8134768136433
exponential,100,37,0,-1,,0,0.999999,3472.093695092405
exponential,100,38,0,-1,,0,0.9983836131064197,3484.461540077489
exponential,100,39,0,-1,,0,0.9467903609064318,3428.1660109990976
exponential,100,40,0,-1,,0,0.999999,3455.981749072964
exponential,100,41,0,-1,,0,0.999999,3474.679992823677
exponential,100,42,0,-1,,0,0.999999,3474.5413916128896
exponential,100,43,0,-1,,0,0.9980596852646876,3472.4494834052566
exponential,100,44,0,-1,,0,0.999999,3464.8825915607385
exponential,100,45,0,-1,,0,0.999999,3469.701479277645
exponential,100,46,0,-1,,0,0.9996585396152032,3478.8523088302477
exponential,100,47,0,-1,,0,0.9950263050409168,3471.1183806019067
exponential,100,48,0,-1,,0,0.9997295875635489,3388.1345991438016
exponential,100,49,0,-1,,0,0.9470630559010046,3460.3491013246658
exponential,100,50,0,-1,,0,0.9764891896033928,3451.3054155948194
exponential,100,51,0,-1,,0,0.999999,3479.690976607909
exponential,100,52,0,-1,,0,0.999999,3446.4882507658967
exponential,100,53,0,-1,,0,0.9967850997602131,3458.0999897111806
exponential,100,54,0,-1,,0,0.999999,3449.1792455136724
exponential,100,55,0,-1,,0,0.9632619751817788,3450.293793625149
exponential,100,56,0,-1,,0,0.9999705558519886,3470.3122971886414
exponential,100,57,0,-1,,0,0.41860340993036405,3445.9017068926914
exponential,100,58,0,-1,,0,0.9977193500558583,3477.309727616591
exponential,100,59,0,-1,,0,0.8306111116733849,3421.7831279662933
exponential,100,60,0,-1,,0,0.999999,3474.9986059316516
exponential,100,61,0,-1,,0,0.9998477740145582,3477.835932869259
exponential,100,62,0,-1,,0,0.9889886349796524,3477.8402116333173
exponential,100,63,0,-1,,0,0.999999,3457.2769343736804
exponential,100,64,0,-1,,0,0.8824942538926664,3450.655599128704
exponential,100,65,0,-1,,0,0.999999,3461.531561281392
exponential,100,66,0,-1,,0,0.9979665449323742,3440.259202646298
exponential,100,67,0,-1,,0,0.999999,3464.290923194177
exponential,100,68,0,-1,,0,0.992919959293821,3470.6213978746105
exponential,100,69,0,-1,,0,0.9998839543363773,3462.7425090547385
exponential,100,70,0,-1,,0,0.9074406858290056,3444.416363189979
exponential,100,71,0,-1,,0,0.8866535711369438,3460.8191903809598
exponential,100,72,0,-1,,0,0.892566486656349,3475.7745676757672
exponential,100,73,0,-1,,0,0.999999,3479.5882549678286
exponential,100,74,0,-1,,0,0.999999,3467.839629833659
exponential,100,75,0,-1,,0,0.9105399180319819,3479.611035306228
exponential,100,76,0,-1,,0,0.9999006937069305,3445.238527069174
exponential,100,77,0,-1,,0,0.999999,3449.867948542023
exponential,100,78,0,-1,,0,0.9990104425118778,3471.7657045887195
exponential,100,79,0,-1,,0,0.9143101289728427,3448.8643471850764
exponential,100,80,0,-1,,0,0.9944043466007139,3470.148406952342
exponential,100,81,0,-1,,0,0.999596041789866,3478.8878993881676
exponential,100,82,0,-1,,0,0.9999428727640179,3453.6456762646767
exponential,100,83,0,-1,,0,0.999999,3476.847372151214
exponential,100,84,0,-1,,0,0.9900160221583721,3463.532448191945
exponential,100,85,0,-1,,0,0.9997275300290871,3462.5874547298968
exponential,100,86,0,-1,,0,0.9951323180121372,3480.611101236627
exponential,100,87,0,-1,,0,0.9976230155024941,3462.81361733474
exponential,100,88,0,-1,,0,0.9999901873134911,3474.4736765069006
exponential,100,89,0,-1,,0,0.9812649255771783,3424.6843649490793
exponential,100,90,0,-1,,0,0.9999584056164903,3464.0009328437745
exponential,100,91,0,-1,,0,0.999999,3476.851265179709
exponential,100,92,0,-1,,0,0.9998286023380248,3446.1820779368345
exponential,100,93,0,-1,,0,0.999999,3417.952134105412
exponential,100,94,0,-1,,0,0.999999,3465.8114327110666
exponential,100,95,0,-1,,0,0.9516501749668426,3485.764992101664
exponential,100,96,0,-1,,0,0.9999807051766281,3437.498718534815
exponential,100,97,0,-1,,0,0.9999008344090353,3477.7454540396866
exponential,100,98,0,-1,,0,0.999999,3452.122330787355
exponential,100,99,0,-1,,0,0.9476471276753102,3430.4497446874516
sudden,40,0,0,-1,,0,0.9996951419433758,449.21982484012904
sudden,40,1,0,-1,,0,0.8031821080233691,481.4899699394805
sudden,40,2,0,-1,,0,0.9996951977915542,469.61132635401765
sudden,40,3,0,-1,,0,0.999999,476.00968007478747
sudden,40,4,0,-1,,0,0.9769859933791386,485.5383661468653
sudden,40,5,0,-1,,0,0.999999,477.2697336103098
sudden,40,6,0,-1,,0,0.9057707484523232,480.8483831647278
sudden,40,7,1,378,5.0,1,0.9998463424717566,480.95281698115224
sudden,40,8,0,-1,,0,0.999999,484.98771356917405
sudden,40,9,0,-1,,0,0.9711748111009543,481.7968460063083
sudden,40,10,0,-1,,0,0.9996412462798117,483.6311369669443
sudden,40,11,1,435,5.0,1,0.9983640672425919,488.7892720795631
sudden,40,12,0,-1,,0,0.9998657812364699,466.42039248016357
sudden,40,13,1,406,5.0,1,0.9998065890980469,490.0664933592016
sudden,40,14,0,-1,,0,0.999999,485.72735100653716
sudden,40,15,1,363,5.0,3,0.9592364772576522,487.69894290389936
sudden,40,16,1,338,5.0,1,0.999999,491.00235403527705
sudden,40,17,0,-1,,0,0.999999,476.22848655168565
sudden,40,18,0,-1,,0,0.999999,483.82553050653655
sudden,40,19,1,786,5.0,3,0.8832782268192467,466.0254166108578
sudden,40,20,1,385,5.0,1,0.999999,478.721739546449
sudden,40,21,0,-1,,0,0.9513654521411226,480.69362617336543
sudden,40,22,1,403,5.0,1,0.9164031234505385,468.2902377232086
sudden,40,23,1,400,5.0,1,0.9501113919409987,451.24725093450894
sudden,40,24,0,-1,,0,0.996530929442619,472.8170385792203
sudden,40,25,1,410,5.0,3,0.999999,481.4427145402846
sudden,40,26,0,-1,,0,0.7805858510924829,462.9264455988942
sudden,40,27,0,-1,,0,0.9930459815740983,476.67594438030125
sudden,40,28,1,306,5.0,1,0.999999,489.95882384380957
sudden,40,29,0,-1,,0,0.9998965108548382,481.62299079363896
sudden,40,30,1,409,5.0,1,0.9983461665476407,460.02178364621244
sudden,40,31,1,335,5.0,1,0.9998972903485002,471.1358167635416
sudden,40,32,0,-1,,0,0.9986559817271379,483.48015040882314
sudden,40,33,1,430,5.0,3,0.999999,487.44536808615885
sudden,40,34,0,-1,,0,0.9591317066121725,483.32355049508675
sudden,40,35,0,-1,,0,0.9998529530975473,477.01874510172274
sudden,40,36,1,318,5.0,1,0.999814384451891,473.34071666898126
sudden,40,37,0,-1,,0,0.997696974750909,486.1971866919423
sudden,40,38,1,347,5.0,1,0.9917097617956276,483.50472173822243
sudden,40,39,1,375,5.0,1,0.999999,481.2859432480812
sudden,40,40,0,-1,,0,0.9983669210000371,480.32632138062
sudden,40,41,0,-1,,0,0.999999,477.1323117015458
sudden,40,42,1,417,5.0,1,0.9797165927950114,481.4182395017768
sudden,40,43,1,429,5.0,1,0.9984708623799945,463.26496949560556
sudden,40,44,1,352,5.0,1,0.9995991625010691,487.80563824348746
sudden,40,45,0,-1,,0,0.9856963646599831,469.2390182251742
sudden,40,46,1,397,5.0,1,0.999999,475.3189643231768
sudden,40,47,0,-1,,0,0.9934333038287118,476.19697137605124
sudden,40,48,0,-1,,0,0.9997120482572347,486.04578693118884
sudden,40,49,1,401,5.0,1,0.9961483998767793,482.97947158637834
sudden,40,50,1,335,5.0,1,0.999999,485.18765719318577
sudden,40,51,0,-1,,0,0.9998526018482188,484.4854430081259
sudden,40,52,0,-1,,0,0.9997813672895126,474.27301564007
sudden,40,53,0,-1,,0,0.9853119414241572,473.8428016602633
sudden,40,54,0,-1,,0,0.999929626589074,472.4082124442275
sudden,40,55,1,348,5.0,1,0.999520408309058,483.55807468471596
sudden,40,56,1,488,5.0,1,-0.9054248913879164,0.0
sudden,40,57,1,327,5.0,1,0.9999262692076721,473.9408137324932
sudden,40,58,1,402,5.0,1,0.9998629480671566,483.7024041083775
sudden,40,59,1,444,5.0,3,0.9999254309199673,479.9183502484714
sudden,40,60,1,383,5.0,2,0.999999,489.3963891166073
sudden,40,61,1,23685,5.0,1,0.998027875921193,483.30327016007794
sudden,40,62,0,-1,,0,0.991379141689464,483.34328143025243
sudden,40,63,0,-1,,0,0.9998059980031142,478.5264911784707
sudden,40,64,0,-1,,0,0.999999,474.89213445357467
sudden,40,65,1,446,5.0,1,0.9974683874717484,458.991413811414
sudden,40,66,0,-1,,0,0.999999,474.4252693402635
sudden,40,67,0,-1,,0,0.999999,480.3072390015601
sudden,40,68,1,2933,5.0,1,0.8836652522895249,485.6793837856819
sudden,40,69,1,427,5.0,1,0.9961031596454514,473.5923315249043
sudden,40,70,1,301,5.0,1,0.7676188280047235,473.5553637888866
sudden,40,71,1,410,5.0,1,0.999999,473.1891837451013
sudden,40,72,0,-1,,0,0.999999,481.68446045981034
sudden,40,73,1,303,5.0,1,0.9998810864719031,469.7872533700897
sudden,40,74,0,-1,,0,0.9866639501390314,471.653954300243
sudden,40,75,0,-1,,0,0.9279536518044516,489.8313975170943
sudden,40,76,0,-1,,0,0.9995689295884769,488.5322565256546
sudden,40,77,1,305,5.0,1,0.9714904482465202,459.3657199049322
sudden,40,78,0,-1,,0,0.999999,480.26848383503017
sudden,40,79,0,-1,,0,0.9951648739684588,482.1963252159991
sudden,40,80,1,330,5.0,3,0.9971961753681633,480.39727114755925
sudden,40,81,0,-1,,0,0.9995230397463967,485.0011771222377
sudden,40,82,0,-1,,0,0.9999249992131753,460.55495742009293
sudden,40,83,0,-1,,0,0.9994589256451406,486.91369261629615
sudden,40,84,1,323,5.0,1,0.9987949466420104,489.9879633940132
sudden,40,85,0,-1,,0,0.648763684581714,473.2509209593554
sudden,40,86,1,376,5.0,1,0.999999,450.91116400088646
sudden,40,87,1,385,5.0,1,0.9540644916725872,468.2067160691955
sudden,40,88,0,-1,,0,0.9999274976412934,486.48310251443974
sudden,40,89,0,-1,,0,0.999999,489.23566508763844
sudden,40,90,0,-1,,0,0.999999,479.7636992813358
sudden,40,91,1,421,5.0,1,0.999999,486.94087844071527
sudden,40,92,0,-1,,0,0.9996037502633203,479.87585825299357
sudden,40,93,1,399,5.0,1,0.999999,494.79500971448124
sudden,40,94,1,345,5.0,1,0.9999932686068798,450.68284236835234
sudden,40,95,0,-1,,0,0.9999704912821721,475.6532081635793
sudden,40,96,1,362,5.0,1,0.9807690022141828,472.6635159368606
sudden,40,97,0,-1,,0,0.999999,491.1600685928084
sudden,40,98,1,319,5.0,3,0.9999808452268644,478.36608390442575
sudden,40,99,1,380,5.0,1,0.9999072324340917,480.1205142330087
sudden,50,0,0,-1,,0,0.999999,967.4162597030986
sudden,50,1,1,393,5.0,1,0.9997487560338002,792.3187994887727
sudden,50,2,0,-1,,0,0.999999,985.8682944557196
sudden,50,3,0,-1,,0,0.9960043473993799,972.8295257397933
sudden,50,4,0,-1,,0,0.999999,989.6895352064861
sudden,50,5,0,-1,,0,0.999999,986.0141120002032
sudden,50,6,0,-1,,0,0.999822987101075,978.886234257659
sudden,50,7,1,416,5.0,1,0.9999842699140605,985.4085361536164
sudden,50,8,0,-1,,0,0.999999,990.2962961715034
sudden,50,9,0,-1,,0,0.999921778880084,983.1601481279498
sudden,50,10,0,-1,,0,0.999999,985.4278423363598
sudden,50,11,1,455,5.0,1,0.9811092721824344,974.0912513079672
sudden,50,12,0,-1,,0,0.999999,984.7044167742009
sudden,50,13,0,-1,,0,0.9758496487464631,988.2459508801252
sudden,50,14,0,-1,,0,0.9999821265564464,988.8790558657648
sudden,50,15,1,393,5.0,1,-0.8253055612467391,0.0
sudden,50,16,0,-1,,0,0.9957146129441431,984.0647233595313
sudden,50,17,0,-1,,0,0.9997264399874942,989.4041915235548
sudden,50,18,1,430,5.0,3,0.9998617829842347,985.5828515012329
sudden,50,19,0,-1,,0,0.9998253769007192,975.6361703444298
sudden,50,20,1,426,5.0,1,0.9370742137835795,992.9126194334849
sudden,50,21,0,-1,,0,0.9820111448912581,981.5216484441028
sudden,50,22,1,437,5.0,3,0.999999,980.3820876294292
sudden,50,23,1,470,5.0,1,0.9892783423855211,986.7270960883759
sudden,50,24,0,-1,,0,0.999999,987.3715661463108
sudden,50,25,0,-1,,0,0.9445341761232497,986.7454178137281
sudden,50,26,0,-1,,0,0.9996235753387075,978.7801220549444
sudden,50,27,0,-1,,0,0.7381704349384933,982.2439849377814
sudden,50,28,0,-1,,0,0.999999,989.6993179259223
sudden,50,29,0,-1,,0,0.9992779671550114,989.986344887564
sudden,50,30,0,-1,,0,0.999999,986.7173566135085
sudden,50,31,1,447,5.0,1,0.999999,983.5646130790686
sudden,50,32,0,-1,,0,0.9891522404893295,968.6465620919192
sudden,50,33,1,415,5.0,3,0.9619216554630773,978.4414246068369
sudden,50,34,0,-1,,0,0.9966436545606091,980.8690014321337
sudden,50,35,0,-1,,0,0.9973670006921607,965.8323893759909
sudden,50,36,0,-1,,0,0.999999,979.4859824074568
sudden,50,37,0,-1,,0,0.9999144456213386,983.8376410908841
sudden,50,38,0,-1,,0,0.999999,940.043176403455
sudden,50,39,0,-1,,0,0.9994246758023483,932.0650750771555
sudden,50,40,1,403,5.0,1,0.999999,972.364336956326
sudden,50,41,0,-1,,0,0.9998340672230615,986.2490862229529
sudden,50,42,0,-1,,0,0.9150101369921301,965.5747573827764
sudden,50,43,0,-1,,0,0.999999,977.8632876890626
sudden,50,44,1,396,5.0,3,0.9941739895796131,981.9162569430084
sudden,50,45,0,-1,,0,0.999999,973.2100100959163
sudden,50,46,0,-1,,0,0.999999,981.0356836805483
sudden,50,47,0,-1,,0,0.999999,989.8905047073512
sudden,50,48,0,-1,,0,0.9999973113775239,971.8027121452791
sudden,50,49,0,-1,,0,0.9855063401900874,972.9147084429773
sudden,50,50,0,-1,,0,0.9998364763266467,982.3998611806983
sudden,50,51,0,-1,,0,0.9999645222474037,986.6904719528357
sudden,50,52,0,-1,,0,0.999999,980.6503911753878
sudden,50,53,1,414,5.0,1,0.9997114057115258,985.8769521424979
sudden,50,54,0,-1,,0,0.8704342869467895,979.7224576698258
sudden,50,55,1,500,5.0,1,0.999999,991.3034908651821
sudden,50,56,1,516,5.0,1,0.999999,986.7111778460877
sudden,50,57,0,-1,,0,0.999999,981.2421123643537
sudden,50,58,1,484,5.0,1,0.999999,931.7237690108411
sudden,50,59,1,329,5.0,1,0.987406766782862,985.6321744033091
sudden,50,60,1,471,5.0,1,0.987691342532253,989.7143929260191
sudden,50,61,0,-1,,0,0.999999,962.59371179999
sudden,50,62,1,424,5.0,1,0.999999,977.7069656303355
sudden,50,63,0,-1,,0,0.999999,981.7545671315518
sudden,50,64,0,-1,,0,0.7091568235294392,965.1970052294341
sudden,50,65,0,-1,,0,0.9812926879695805,949.9814639031576
sudden,50,66,1,484,5.0,2,0.9998023932415973,976.5728053123597
sudden,50,67,1,477,5.0,1,-0.9999013171083109,0.0
sudden,50,68,0,-1,,0,0.9998963768757628,987.1039513215078
sudden,50,69,1,373,5.0,1,0.999999,986.8921523214707
sudden,50,70,0,-1,,0,0.999999,985.127344473781
sudden,50,71,0,-1,,0,0.9998086424871323,975.0959758804547
sudden,50,72,0,-1,,0,0.999999,988.3735563416952
sudden,50,73,1,304,5.0,3,0.999999,977.3786262976926
sudden,50,74,0,-1,,0,0.9979468797010206,988.4294136183898
sudden,50,75,0,-1,,0,0.999999,983.5139048043691
sudden,50,76,0,-1,,0,0.9964909700056525,977.4462443074304
sudden,50,77,0,-1,,0,0.9974354949336401,986.6869636764883
sudden,50,78,0,-1,,0,0.999857724599133,965.017067713482
sudden,50,79,0,-1,,0,0.999999,985.536869549114
sudden,50,80,0,-1,,0,0.9993838002873816,974.4668271195586
sudden,50,81,0,-1,,0,0.9998301285163961,966.0938098365891
sudden,50,82,1,418,5.0,1,0.9989527302339989,935.8954767776621
sudden,50,83,1,461,5.0,1,-0.999999,0.0
sudden,50,84,0,-1,,0,0.9996682749783984,963.9774873122919
sudden,50,85,1,447,5.0,3,0.999999,971.3156348584265
sudden,50,86,0,-1,,0,0.999999,979.4233538086539
sudden,50,87,1,459,5.0,1,0.999999,986.8885459580536
sudden,50,88,1,459,5.0,1,0.9998963884812002,982.7053772229835
sudden,50,89,0,-1,,0,0.9198715995282689,986.49449326333
sudden,50,90,0,-1,,0,0.9067349426650364,962.2977256184541
sudden,50,91,1,447,5.0,1,0.9999779549751217,960.3613393321323
sudden,50,92,0,-1,,0,0.9991051544285413,989.2718119652263
sudden,50,93,1,497,5.0,1,0.9998149691078155,980.7707731129859
sudden,50,94,0,-1,,0,0.999999,968.5198095750237
sudden,50,95,0,-1,,0,0.999999,977.2651005271907
sudden,50,96,1,355,5.0,1,0.9992883705020086,978.8496674286519
sudden,50,97,0,-1,,0,0.999999,989.0263845441244
sudden,50,98,0,-1,,0,0.9941418176691024,980.8364557162705
sudden,50,99,0,-1,,0,0.99983140829206,988.0310844901193
sudden,60,0,0,-1,,0,0.9998850735804522,1473.5579892197848
sudden,60,1,0,-1,,0,0.9997642386149406,1478.2626422478543
sudden,60,2,0,-1,,0,0.999999,1465.3163113547255
sudden,60,3,0,-1,,0,0.9462906112412025,1476.9155391704571
sudden,60,4,0,-1,,0,0.9956740106136314,1452.687972592843
sudden,60,5,0,-1,,0,0.999999,1481.2788131431828
sudden,60,6,0,-1,,0,0.999999,1488.9046530144133
sudden,60,7,0,-1,,0,0.9572986864354568,1444.744856114141
sudden,60,8,0,-1,,0,0.9950776881202978,1484.7222546786404
sudden,60,9,1,463,5.0,1,0.9996525886118294,1494.3691275016558
sudden,60,10,0,-1,,0,0.9947279121129199,1486.6793337462468
sudden,60,11,0,-1,,0,0.9996954823967256,1478.8097671758853
sudden,60,12,0,-1,,0,0.999999,1475.005811630276
sudden,60,13,0,-1,,0,0.999999,1467.7174151331371
sudden,60,14,0,-1,,0,0.999999,1464.767722533887
sudden,60,15,0,-1,,0,0.999999,1487.9462602927597
sudden,60,16,0,-1,,0,0.9991517512834718,1482.0948674706258
sudden,60,17,0,-1,,0,0.9997616195230723,1487.3572096926127
sudden,60,18,0,-1,,0,0.8087256300027513,1445.6274135936314
sudden,60,19,0,-1,,0,0.999999,1477.4321110208132
sudden,60,20,0,-1,,0,0.9997949971172553,1461.4197789935438
sudden,60,21,0,-1,,0,0.999999,1491.021050492201
sudden,60,22,0,-1,,0,0.9942967436549975,1485.812449231773
sudden,60,23,0,-1,,0,0.99998280278186,1479.8251874934895
sudden,60,24,0,-1,,0,0.999446687024134,1487.4710658587517
sudden,60,25,0,-1,,0,0.999999,1476.9049710507918
sudden,60,26,0,-1,,0,0.9842267038579795,1461.0207576133655
sudden,60,27,1,605,5.0,1,0.999999,1471.7731888533192
sudden,60,28,1,474,5.0,1,0.999999,1480.1952168789187
sudden,60,29,1,452,5.0,1,0.9495946344555881,1479.0813584013276
sudden,60,30,0,-1,,0,0.9656810300657251,1470.2504969265285
sudden,60,31,0,-1,,0,0.9998212553010172,1480.18760799918
sudden,60,32,0,-1,,0,0.9997013030666497,1478.0999182828962
sudden,60,33,0,-1,,0,0.8509959020194745,1474.688433520982
sudden,60,34,0,-1,,0,0.999999,1483.6322223040647
sudden,60,35,0,-1,,0,0.999999,1469.9429248333668
sudden,60,36,0,-1,,0,0.9964150093078247,1481.4591345088083
sudden,60,37,0,-1,,0,0.9973004367304402,1452.076726322866
sudden,60,38,0,-1,,0,0.999999,1487.0628865568794
sudden,60,39,0,-1,,0,0.9997976121975316,1483.1599524533044
sudden,60,40,0,-1,,0,0.999999,1476.6151519643454
sudden,60,41,0,-1,,0,0.999999,1491.5681351173682
sudden,60,42,0,-1,,0,0.9568267828452229,1488.754072510932
sudden,60,43,1,541,5.0,1,0.9999675607597411,1476.665130046874
sudden,60,44,0,-1,,0,0.9836559498568644,1481.2159209486747
sudden,60,45,0,-1,,0,0.9997930444286315,1487.6295226563157
sudden,60,46,0,-1,,0,0.999999,1489.5012599215754
sudden,60,47,0,-1,,0,0.9998078785919502,1479.8873101469298
sudden,60,48,0,-1,,0,0.9906513847726043,1480.537738541088
sudden,60,49,0,-1,,0,0.999999,1489.3163305132173
sudden,60,50,0,-1,,0,0.987691883382284,1474.1538555822892
sudden,60,51,0,-1,,0,0.9416508988604879,1456.8619931850426
sudden,60,52,0,-1,,0,0.9994867764749972,1465.9255520692823
sudden,60,53,0,-1,,0,0.9999100988863083,1475.5590395765453
sudden,60,54,0,-1,,0,0.999999,1477.7780988571346
sudden,60,55,0,-1,,0,0.999999,1481.9140760043686
sudden,60,56,0,-1,,0,0.9999760943351078,1485.1808688892252
sudden,60,57,0,-1,,0,0.9997952528568629,1485.3764355806177
sudden,60,58,0,-1,,0,0.999999,1478.118809377231
sudden,60,59,0,-1,,0,0.9971858258140006,1484.3055819912915
sudden,60,60,1,461,5.0,1,0.999999,1487.5152117888558
sudden,60,61,0,-1,,0,0.999999,1466.1598152823735
sudden,60,62,0,-1,,0,0.999999,1470.917160063846
sudden,60,63,0,-1,,0,0.9999825374688875,1460.9251511536058
sudden,60,64,0,-1,,0,0.9999900496757069,1489.11176816497
sudden,60,65,1,481,5.0,1,0.9999912410899497,1480.0642584830111
sudden,60,66,0,-1,,0,0.9999915552787029,1453.5361388342826
sudden,60,67,0,-1,,0,0.989952161453159,1482.416188431232
sudden,60,68,0,-1,,0,0.999999,1466.2356189930454
sudden,60,69,0,-1,,0,0.999999,1487.3637425339018
sudden,60,70,0,-1,,0,0.999999,1484.1227583794273
sudden,60,71,0,-1,,0,0.9941049091054025,1471.5739250276197
sudden,60,72,0,-1,,0,0.9998557407650779,1466.6905811777451
sudden,60,73,0,-1,,0,0.999999,1457.3117060433062
sudden,60,74,0,-1,,0,0.999999,1480.775473654989
sudden,60,75,0,-1,,0,0.9999840580756273,1485.7658694264671
sudden,60,76,0,-1,,0,0.9815622974612337,1473.4760328958566
sudden,60,77,0,-1,,0,0.9999729429694297,1483.0438635011262
sudden,60,78,0,-1,,0,0.999999,1473.3845483760733
sudden,60,79,0,-1,,0,0.9997248910845584,1482.470202444851
sudden,60,80,1,528,5.0,1,0.999999,1476.1381561968637
sudden,60,81,0,-1,,0,0.999999,1472.8256970891975
sudden,60,82,0,-1,,0,0.999999,1488.966414106826
sudden,60,83,1,556,5.0,1,0.999999,1463.3670719258116
sudden,60,84,0,-1,,0,0.9997619803674752,1481.9297932524912
sudden,60,85,0,-1,,0,0.999999,1475.338507878552
sudden,60,86,1,410,5.0,1,0.999999,1475.9036775560965
sudden,60,87,0,-1,,0,0.999999,1483.936528957169
sudden,60,88,1,356,5.0,1,0.999999,1486.993994772364
sudden,60,89,0,-1,,0,0.9970486249721,1489.7184051751549
sudden,60,90,0,-1,,0,0.999999,1477.9352866730208
sudden,60,91,0,-1,,0,0.9850308362225313,1486.6109122371001
sudden,60,92,0,-1,,0,0.963540238227391,1472.316871361532
sudden,60,93,0,-1,,0,0.999999,1479.2186108835313
sudden,60,94,0,-1,,0,0.9100759972468371,1443.0825401956756
sudden,60,95,0,-1,,0,0.999999,1483.5441635365796
sudden,60,96,0,-1,,0,0.984210797959224,1483.7313328772404
sudden,60,97,0,-1,,0,0.8928639897665847,1479.1298436858583
sudden,60,98,0,-1,,0,0.9999588069361065,1483.3098345433446
sudden,60,99,0,-1,,0,0.9884010302002594,1484.5198190770402
sudden,65,0,0,-1,,0,0.9660240707172626,1728.6243003570414
sudden,65,1,1,483,5.0,1,0.999999,1740.4834496626627
sudden,65,2,0,-1,,0,0.999999,1731.6559057242753
sudden,65,3,0,-1,,0,0.9999638021285998,1732.4709417008585
sudden,65,4,0,-1,,0,0.9998879240028861,1689.387469530301
sudden,65,5,0,-1,,0,0.999999,1729.412237191289
sudden,65,6,1,410,5.0,1,0.997620007147168,1706.960535026774
sudden,65,7,1,491,5.0,3,0.999635586769717,1729.9850447239373
sudden,65,8,0,-1,,0,0.999999,1713.0120351782532
sudden,65,9,1,520,5.0,1,0.8002451332983961,1724.9374631172266
sudden,65,10,0,-1,,0,0.999999,1738.0689397683102
sudden,65,11,0,-1,,0,0.9253685808969306,1712.6380054651215
sudden,65,12,0,-1,,0,0.9996882323304419,1727.8281203907795
sudden,65,13,0,-1,,0,0.9990175883353332,1724.600970435284
sudden,65,14,0,-1,,0,0.999786652546456,1711.3446706695383
sudden,65,15,0,-1,,0,0.999999,1730.5709029332288
sudden,65,16,0,-1,,0,0.999903146682853,1720.5414650028365
sudden,65,17,0,-1,,0,0.999999,1710.302415620606
sudden,65,18,0,-1,,0,0.999999,1730.1459479454757
sudden,65,19,0,-1,,0,0.999929107040166,1733.9869190681588
sudden,65,20,0,-1,,0,0.9998831096378505,1719.5126969640587
sudden,65,21,0,-1,,0,0.999999,1729.2668187725712
sudden,65,22,0,-1,,0,0.9996879457016002,1716.7907559787773
sudden,65,23,0,-1,,0,0.9999680413874977,1693.8445166311242
sudden,65,24,1,519,5.0,1,0.999999,1696.627519788617
sudden,65,25,0,-1,,0,0.9999805491199216,1718.9041358384743
sudden,65,26,0,-1,,0,0.9998713382582969,1717.5115175708256
sudden,65,27,1,566,5.0,1,0.999999,1723.583036690728
sudden,65,28,1,637,5.0,1,0.999999,1738.578014941421
sudden,65,29,0,-1,,0,0.9997698681676713,1734.4938664878796
sudden,65,30,0,-1,,0,0.9997483815072126,1734.7093451442447
sudden,65,31,0,-1,,0,0.9948458243331016,1720.7122448102152
sudden,65,32,0,-1,,0,0.999999,1690.8373448700283
sudden,65,33,0,-1,,0,0.9991842462547407,1729.7693501170259
sudden,65,34,1,531,5.0,1,0.960550469411986,1711.3565150506977
sudden,65,35,0,-1,,0,0.999999,1708.404923307138
sudden,65,36,0,-1,,0,0.9998499681972512,1688.0273372391982
sudden,65,37,0,-1,,0,0.999897059329191,1732.3940148737543
sudden,65,38,0,-1,,0,0.9561283590033364,1685.161841639774
sudden,65,39,0,-1,,0,0.9968776316560456,1724.6972501639848
sudden,65,40,0,-1,,0,0.9967869083241149,1728.9809850369063
sudden,65,41,0,-1,,0,0.999918911896829,1730.7173222880153
sudden,65,42,0,-1,,0,0.999949671238458,1703.6078062320591
